Market SID,Switch Number,Switch Name,Cell Number,E-911 Latitude Degrees (NAD83),E-911 Longitude Degrees (NAD83),Street Address,City,State,Zip Code,Sector,Technology,Azimuth (deg),,,
139,107,ASH MTX,604,35.664869,-82.501711,798 ELK MOUNTAIN SCENIC HWY,ASHEVILLE,NC,28804,D2,Digital,150,,,
,,,604,35.664869,-82.501711,798 ELK MOUNTAIN SCENIC HWY,ASHEVILLE,NC,28804,D3,Digital,270,,,
139,107,ASH MTX,604,35.664869,-82.501711,798 ELK MOUNTAIN SCENIC HWY,ASHEVILLE,NC,28804,D3,Digital,270,,,
,,,605,35.516783,-82.424283,408 SHARON ROAD,Fairview,NC,28730,D1,Digital,90,,,
139,107,ASH MTX,605,35.516783,-82.424283,408 SHARON ROAD,Fairview,NC,28730,D1,Digital,90,,,
,,,605,35.516783,-82.424283,408 SHARON ROAD,Fairview,NC,28730,D2,Digital,210,,,
139,107,ASH MTX,605,35.516783,-82.424283,408 SHARON ROAD,Fairview,NC,28730,D2,Digital,210,,,
,,,605,35.516783,-82.424283,408 SHARON ROAD,Fairview,NC,28730,D3,Digital,340,,,
139,107,ASH MTX,605,35.516783,-82.424283,408 SHARON ROAD,Fairview,NC,28730,D3,Digital,340,,,
,,,606,35.567057,-82.510676,788-A Fairview Rd.,Asheville,NC,28803,D1,Digital,90,,,
139,107,ASH MTX,606,35.567057,-82.510676,788-A Fairview Rd.,Asheville,NC,28803,D1,Digital,90,,,
,,,606,35.567057,-82.510676,788-A Fairview Rd.,Asheville,NC,28803,D2,Digital,205,,,
139,107,ASH MTX,606,35.567057,-82.510676,788-A Fairview Rd.,Asheville,NC,28803,D2,Digital,205,,,
,,,606,35.567057,-82.510676,788-A Fairview Rd.,Asheville,NC,28803,D3,Digital,325,,,
139,107,ASH MTX,606,35.567057,-82.510676,788-A Fairview Rd.,Asheville,NC,28803,D3,Digital,325,,,
,,,607,35.52733,-82.635405,200 Brown Rd.,Candler,NC,28715,D1,Digital,0,,,
139,107,ASH MTX,607,35.52733,-82.635405,200 Brown Rd.,Candler,NC,28715,D1,Digital,0,,,
,,,607,35.52733,-82.635405,200 Brown Rd.,Candler,NC,28715,D2,Digital,120,,,
139,107,ASH MTX,607,35.52733,-82.635405,200 Brown Rd.,Candler,NC,28715,D2,Digital,120,,,
,,,607,35.52733,-82.635405,200 Brown Rd.,Candler,NC,28715,D3,Digital,240,,,
139,107,ASH MTX,607,35.52733,-82.635405,200 Brown Rd.,Candler,NC,28715,D3,Digital,240,,,
,,,608,35.468169,-82.565953,219 LEDBETTER RD,ARDEN,NC,28704,D1,Digital,30,,,
139,107,ASH MTX,608,35.468169,-82.565953,219 LEDBETTER RD,ARDEN,NC,28704,D1,Digital,30,,,
,,,608,35.468169,-82.565953,219 LEDBETTER RD,ARDEN,NC,28704,D2,Digital,150,,,
139,107,ASH MTX,608,35.468169,-82.565953,219 LEDBETTER RD,ARDEN,NC,28704,D2,Digital,150,,,
,,,608,35.468169,-82.565953,219 LEDBETTER RD,ARDEN,NC,28704,D3,Digital,270,,,
139,107,ASH MTX,608,35.468169,-82.565953,219 LEDBETTER RD,ARDEN,NC,28704,D3,Digital,270,,,
,,,609,35.511503,-82.519288,2599 Sweeten Creek Rd.,Asheville,NC,28803,D1,Digital,90,,,
139,107,ASH MTX,609,35.511503,-82.519288,2599 Sweeten Creek Rd.,Asheville,NC,28803,D1,Digital,90,,,
,,,609,35.511503,-82.519288,2599 Sweeten Creek Rd.,Asheville,NC,28803,D2,Digital,210,,,
139,107,ASH MTX,609,35.511503,-82.519288,2599 Sweeten Creek Rd.,Asheville,NC,28803,D2,Digital,210,,,
,,,609,35.511503,-82.519288,2599 Sweeten Creek Rd.,Asheville,NC,28803,D3,Digital,330,,,
139,107,ASH MTX,609,35.511503,-82.519288,2599 Sweeten Creek Rd.,Asheville,NC,28803,D3,Digital,330,,,
,,,610,35.60122,-82.651796,1595 SPIVEY MTN. RD.,ASHEVILLE,NC,28806,D2,Digital,350,,,
139,107,ASH MTX,610,35.60122,-82.651796,1595 SPIVEY MTN. RD.,ASHEVILLE,NC,28806,D2,Digital,350,,,
,,,611,35.533442,-82.606515,14 Rocky Ridge Rd.,Asheville,NC,28806,D1,Digital,30,,,
139,107,ASH MTX,611,35.533442,-82.606515,14 Rocky Ridge Rd.,Asheville,NC,28806,D1,Digital,30,,,
,,,611,35.533442,-82.606515,14 Rocky Ridge Rd.,Asheville,NC,28806,D2,Digital,140,,,
139,107,ASH MTX,611,35.533442,-82.606515,14 Rocky Ridge Rd.,Asheville,NC,28806,D2,Digital,140,,,
,,,611,35.533442,-82.606515,14 Rocky Ridge Rd.,Asheville,NC,28806,D3,Digital,270,,,
139,107,ASH MTX,611,35.533442,-82.606515,14 Rocky Ridge Rd.,Asheville,NC,28806,D3,Digital,270,,,
,,,612,35.707942,-82.599067,104 PINE MOUNT RD,WEAVERVILLE,NC,28787,D1,Digital,90,,,
139,107,ASH MTX,612,35.707942,-82.599067,104 PINE MOUNT RD,WEAVERVILLE,NC,28787,D1,Digital,90,,,
,,,612,35.707942,-82.599067,104 PINE MOUNT RD,WEAVERVILLE,NC,28787,D2,Digital,210,,,
139,107,ASH MTX,612,35.707942,-82.599067,104 PINE MOUNT RD,WEAVERVILLE,NC,28787,D2,Digital,210,,,
,,,612,35.707942,-82.599067,104 PINE MOUNT RD,WEAVERVILLE,NC,28787,D3,Digital,330,,,
139,107,ASH MTX,612,35.707942,-82.599067,104 PINE MOUNT RD,WEAVERVILLE,NC,28787,D3,Digital,330,,,
,,,613,35.582615,-82.455675,38T SAUNOOKE RD,Swannanoa,NC,28778,D1,Digital,70,,,
139,107,ASH MTX,613,35.582615,-82.455675,38T SAUNOOKE RD,Swannanoa,NC,28778,D1,Digital,70,,,
,,,613,35.582615,-82.455675,38T SAUNOOKE RD,Swannanoa,NC,28778,D3,Digital,270,,,
139,107,ASH MTX,613,35.582615,-82.455675,38T SAUNOOKE RD,Swannanoa,NC,28778,D3,Digital,270,,,
,,,614,35.825694,-82.723056,948 Barnett Mtn Dr.,Marshall,NC,28753,D1,Digital,0,,,
139,107,ASH MTX,614,35.825694,-82.723056,948 Barnett Mtn Dr.,Marshall,NC,28753,D1,Digital,0,,,
,,,614,35.825694,-82.723056,948 Barnett Mtn Dr.,Marshall,NC,28753,D2,Digital,130,,,
139,107,ASH MTX,614,35.825694,-82.723056,948 Barnett Mtn Dr.,Marshall,NC,28753,D2,Digital,130,,,
,,,614,35.825694,-82.723056,948 Barnett Mtn Dr.,Marshall,NC,28753,D3,Digital,255,,,
139,107,ASH MTX,614,35.825694,-82.723056,948 Barnett Mtn Dr.,Marshall,NC,28753,D3,Digital,255,,,
,,,615,35.551774,-82.741795,26 GOODSON RD,Candler,NC,28715,D1,Digital,0,,,
139,107,ASH MTX,615,35.551774,-82.741795,26 GOODSON RD,Candler,NC,28715,D1,Digital,0,,,
,,,615,35.551774,-82.741795,26 GOODSON RD,Candler,NC,28715,D2,Digital,120,,,
139,107,ASH MTX,615,35.551774,-82.741795,26 GOODSON RD,Candler,NC,28715,D2,Digital,120,,,
,,,615,35.551774,-82.741795,26 GOODSON RD,Candler,NC,28715,D3,Digital,240,,,
139,107,ASH MTX,615,35.551774,-82.741795,26 GOODSON RD,Candler,NC,28715,D3,Digital,240,,,
,,,616,35.645466,-82.591395,2225 RIVERSIDE DR,ASHEVILLE,NC,28804,D1,Digital,30,,,
139,107,ASH MTX,616,35.645466,-82.591395,2225 RIVERSIDE DR,ASHEVILLE,NC,28804,D1,Digital,30,,,
,,,616,35.645466,-82.591395,2225 RIVERSIDE DR,ASHEVILLE,NC,28804,D2,Digital,150,,,
139,107,ASH MTX,616,35.645466,-82.591395,2225 RIVERSIDE DR,ASHEVILLE,NC,28804,D2,Digital,150,,,
,,,616,35.645466,-82.591395,2225 RIVERSIDE DR,ASHEVILLE,NC,28804,D3,Digital,270,,,
139,107,ASH MTX,616,35.645466,-82.591395,2225 RIVERSIDE DR,ASHEVILLE,NC,28804,D3,Digital,270,,,
,,,617,35.500278,-82.333054,99 LITTLE PISGAH MTN RD,Fairview,NC,28730,D1,Digital,30,,,
139,107,ASH MTX,617,35.500278,-82.333054,99 LITTLE PISGAH MTN RD,Fairview,NC,28730,D1,Digital,30,,,
,,,617,35.500278,-82.333054,99 LITTLE PISGAH MTN RD,Fairview,NC,28730,D2,Digital,150,,,
139,107,ASH MTX,617,35.500278,-82.333054,99 LITTLE PISGAH MTN RD,Fairview,NC,28730,D2,Digital,150,,,
,,,617,35.500278,-82.333054,99 LITTLE PISGAH MTN RD,Fairview,NC,28730,D3,Digital,270,,,
139,107,ASH MTX,617,35.500278,-82.333054,99 LITTLE PISGAH MTN RD,Fairview,NC,28730,D3,Digital,270,,,
,,,618,35.586833,-82.617694,195 Johnston Blvd.,Asheville,NC,28806,D1,Digital,90,,,
139,107,ASH MTX,618,35.586833,-82.617694,195 Johnston Blvd.,Asheville,NC,28806,D1,Digital,90,,,
,,,618,35.586833,-82.617694,195 Johnston Blvd.,Asheville,NC,28806,D2,Digital,210,,,
139,107,ASH MTX,618,35.586833,-82.617694,195 Johnston Blvd.,Asheville,NC,28806,D2,Digital,210,,,
,,,618,35.586833,-82.617694,195 Johnston Blvd.,Asheville,NC,28806,D3,Digital,330,,,
139,107,ASH MTX,618,35.586833,-82.617694,195 Johnston Blvd.,Asheville,NC,28806,D3,Digital,330,,,
,,,619,35.565111,-82.622627,360 Asheville School Rd.,Asheville,NC,28806,D1,Digital,30,,,
139,107,ASH MTX,619,35.565111,-82.622627,360 Asheville School Rd.,Asheville,NC,28806,D1,Digital,30,,,
,,,619,35.565111,-82.622627,360 Asheville School Rd.,Asheville,NC,28806,D2,Digital,150,,,
139,107,ASH MTX,619,35.565111,-82.622627,360 Asheville School Rd.,Asheville,NC,28806,D2,Digital,150,,,
,,,619,35.565111,-82.622627,360 Asheville School Rd.,Asheville,NC,28806,D3,Digital,270,,,
139,107,ASH MTX,619,35.565111,-82.622627,360 Asheville School Rd.,Asheville,NC,28806,D3,Digital,270,,,
,,,620,35.82094,-82.552077,382 DUCK AVE,MARS HILL,NC,28754,D1,Digital,30,,,
139,107,ASH MTX,620,35.82094,-82.552077,382 DUCK AVE,MARS HILL,NC,28754,D1,Digital,30,,,
,,,620,35.82094,-82.552077,382 DUCK AVE,MARS HILL,NC,28754,D2,Digital,150,,,
139,107,ASH MTX,620,35.82094,-82.552077,382 DUCK AVE,MARS HILL,NC,28754,D2,Digital,150,,,
,,,620,35.82094,-82.552077,382 DUCK AVE,MARS HILL,NC,28754,D3,Digital,270,,,
139,107,ASH MTX,620,35.82094,-82.552077,382 DUCK AVE,MARS HILL,NC,28754,D3,Digital,270,,,
,,,621,35.613844,-82.566994,One University Heights,Asheville,NC,28804,D1,Digital,90,,,
139,107,ASH MTX,621,35.613844,-82.566994,One University Heights,Asheville,NC,28804,D1,Digital,90,,,
,,,621,35.613844,-82.566994,One University Heights,Asheville,NC,28804,D2,Digital,210,,,
139,107,ASH MTX,621,35.613844,-82.566994,One University Heights,Asheville,NC,28804,D2,Digital,210,,,
,,,621,35.613844,-82.566994,One University Heights,Asheville,NC,28804,D3,Digital,330,,,
139,107,ASH MTX,621,35.613844,-82.566994,One University Heights,Asheville,NC,28804,D3,Digital,330,,,
,,,622,35.442784,-82.525246,230 Rutledge Rd.,Fletcher,NC,28732,D1,Digital,0,,,
139,107,ASH MTX,622,35.442784,-82.525246,230 Rutledge Rd.,Fletcher,NC,28732,D1,Digital,0,,,
,,,622,35.442784,-82.525246,230 Rutledge Rd.,Fletcher,NC,28732,D2,Digital,120,,,
139,107,ASH MTX,622,35.442784,-82.525246,230 Rutledge Rd.,Fletcher,NC,28732,D2,Digital,120,,,
,,,622,35.442784,-82.525246,230 Rutledge Rd.,Fletcher,NC,28732,D3,Digital,240,,,
139,107,ASH MTX,622,35.442784,-82.525246,230 Rutledge Rd.,Fletcher,NC,28732,D3,Digital,240,,,
,,,624,35.697325,-82.752636,1 ROCKLEDGE DR,Leicester,NC,28748,D1,Digital,90,,,
139,107,ASH MTX,624,35.697325,-82.752636,1 ROCKLEDGE DR,Leicester,NC,28748,D1,Digital,90,,,
,,,624,35.697325,-82.752636,1 ROCKLEDGE DR,Leicester,NC,28748,D2,Digital,210,,,
139,107,ASH MTX,624,35.697325,-82.752636,1 ROCKLEDGE DR,Leicester,NC,28748,D2,Digital,210,,,
,,,624,35.697325,-82.752636,1 ROCKLEDGE DR,Leicester,NC,28748,D3,Digital,330,,,
139,107,ASH MTX,624,35.697325,-82.752636,1 ROCKLEDGE DR,Leicester,NC,28748,D3,Digital,330,,,
,,,625,35.859769,-82.522508,5406 US Highway 23,Mars Hill,NC,28754,D1,Digital,10,,,
139,107,ASH MTX,625,35.859769,-82.522508,5406 US Highway 23,Mars Hill,NC,28754,D1,Digital,10,,,
,,,625,35.859769,-82.522508,5406 US Highway 23,Mars Hill,NC,28754,D2,Digital,190,,,
139,107,ASH MTX,625,35.859769,-82.522508,5406 US Highway 23,Mars Hill,NC,28754,D2,Digital,190,,,
,,,625,35.859769,-82.522508,5406 US Highway 23,Mars Hill,NC,28754,D3,Digital,300,,,
139,107,ASH MTX,625,35.859769,-82.522508,5406 US Highway 23,Mars Hill,NC,28754,D3,Digital,300,,,
,,,626,35.895708,-82.538869,2499 Laurel Valley Road,Mars Hill,NC,28754,D1,Digital,90,,,
139,107,ASH MTX,626,35.895708,-82.538869,2499 Laurel Valley Road,Mars Hill,NC,28754,D1,Digital,90,,,
,,,626,35.895708,-82.538869,2499 Laurel Valley Road,Mars Hill,NC,28754,D2,Digital,210,,,
139,107,ASH MTX,626,35.895708,-82.538869,2499 Laurel Valley Road,Mars Hill,NC,28754,D2,Digital,210,,,
,,,626,35.895708,-82.538869,2499 Laurel Valley Road,Mars Hill,NC,28754,D3,Digital,330,,,
139,107,ASH MTX,626,35.895708,-82.538869,2499 Laurel Valley Road,Mars Hill,NC,28754,D3,Digital,330,,,
,,,627,35.933875,-82.555433,305 Little Creek Road,Mars Hill,NC,28754,D1,Digital,90,,,
139,107,ASH MTX,627,35.933875,-82.555433,305 Little Creek Road,Mars Hill,NC,28754,D1,Digital,90,,,
,,,627,35.933875,-82.555433,305 Little Creek Road,Mars Hill,NC,28754,D2,Digital,190,,,
139,107,ASH MTX,627,35.933875,-82.555433,305 Little Creek Road,Mars Hill,NC,28754,D2,Digital,190,,,
,,,627,35.933875,-82.555433,305 Little Creek Road,Mars Hill,NC,28754,D3,Digital,350,,,
139,107,ASH MTX,627,35.933875,-82.555433,305 Little Creek Road,Mars Hill,NC,28754,D3,Digital,350,,,
,,,628,35.349339,-82.416627,579 GYPSY LANE,HENDERSONVILLE,NC,28792,D1,Digital,0,,,
139,107,ASH MTX,628,35.349339,-82.416627,579 GYPSY LANE,HENDERSONVILLE,NC,28792,D1,Digital,0,,,
,,,628,35.349339,-82.416627,579 GYPSY LANE,HENDERSONVILLE,NC,28792,D2,Digital,120,,,
139,107,ASH MTX,628,35.349339,-82.416627,579 GYPSY LANE,HENDERSONVILLE,NC,28792,D2,Digital,120,,,
,,,628,35.349339,-82.416627,579 GYPSY LANE,HENDERSONVILLE,NC,28792,D3,Digital,240,,,
139,107,ASH MTX,628,35.349339,-82.416627,579 GYPSY LANE,HENDERSONVILLE,NC,28792,D3,Digital,240,,,
,,,629,35.587328,-82.508044,740 Tunnel Rd.,Asheville,NC,28805,D1,Digital,50,,,
139,107,ASH MTX,629,35.587328,-82.508044,740 Tunnel Rd.,Asheville,NC,28805,D1,Digital,50,,,
,,,629,35.587328,-82.508044,740 Tunnel Rd.,Asheville,NC,28805,D2,Digital,195,,,
139,107,ASH MTX,629,35.587328,-82.508044,740 Tunnel Rd.,Asheville,NC,28805,D2,Digital,195,,,
,,,629,35.587328,-82.508044,740 Tunnel Rd.,Asheville,NC,28805,D3,Digital,310,,,
139,107,ASH MTX,629,35.587328,-82.508044,740 Tunnel Rd.,Asheville,NC,28805,D3,Digital,310,,,
,,,630,35.482336,-82.509286,57 Crestwood Dr.,Arden,NC,28704,D1,Digital,60,,,
139,107,ASH MTX,630,35.482336,-82.509286,57 Crestwood Dr.,Arden,NC,28704,D1,Digital,60,,,
,,,630,35.482336,-82.509286,57 Crestwood Dr.,Arden,NC,28704,D2,Digital,190,,,
139,107,ASH MTX,630,35.482336,-82.509286,57 Crestwood Dr.,Arden,NC,28704,D2,Digital,180,,,
,,,630,35.482336,-82.509286,57 Crestwood Dr.,Arden,NC,28704,D3,Digital,300,,,
139,107,ASH MTX,630,35.482336,-82.509286,57 Crestwood Dr.,Arden,NC,28704,D3,Digital,300,,,
,,,631,35.471227,-82.437341,292 LOWER BRUSH CREEK ROAD,FLETCHER,NC,28732,D1,Digital,30,,,
139,107,ASH MTX,631,35.471227,-82.437341,292 LOWER BRUSH CREEK ROAD,FLETCHER,NC,28732,D1,Digital,30,,,
,,,631,35.471227,-82.437341,292 LOWER BRUSH CREEK ROAD,FLETCHER,NC,28732,D3,Digital,270,,,
139,107,ASH MTX,631,35.471227,-82.437341,292 LOWER BRUSH CREEK ROAD,FLETCHER,NC,28732,D3,Digital,270,,,
,,,634,35.632473,-82.553183,72 Culvern St.,Asheville,NC,28804,D1,Digital,60,,,
139,107,ASH MTX,634,35.632473,-82.553183,72 Culvern St.,Asheville,NC,28804,D1,Digital,60,,,
,,,634,35.632473,-82.553183,72 Culvern St.,Asheville,NC,28804,D2,Digital,180,,,
139,107,ASH MTX,634,35.632473,-82.553183,72 Culvern St.,Asheville,NC,28804,D2,Digital,180,,,
,,,634,35.632473,-82.553183,72 Culvern St.,Asheville,NC,28804,D3,Digital,300,,,
139,107,ASH MTX,634,35.632473,-82.553183,72 Culvern St.,Asheville,NC,28804,D3,Digital,300,,,
,,,635,35.323144,-82.458442,960-978 Maple St,HENDERSONVILLE,NC,28792,D1,Digital,100,,,
139,107,ASH MTX,635,35.323144,-82.458442,960-978 Maple St,HENDERSONVILLE,NC,28792,D1,Digital,100,,,
,,,635,35.323144,-82.458442,960-978 Maple St,HENDERSONVILLE,NC,28792,D2,Digital,220,,,
139,107,ASH MTX,635,35.323144,-82.458442,960-978 Maple St,HENDERSONVILLE,NC,28792,D2,Digital,220,,,
,,,635,35.323144,-82.458442,960-978 Maple St,HENDERSONVILLE,NC,28792,D3,Digital,340,,,
139,107,ASH MTX,635,35.323144,-82.458442,960-978 Maple St,HENDERSONVILLE,NC,28792,D3,Digital,340,,,
,,,636,35.403398,-82.570212,5055 Old Haywood Rd,Fletcher,NC,28732,D1,Digital,0,,,
139,107,ASH MTX,636,35.403398,-82.570212,5055 Old Haywood Rd,Fletcher,NC,28732,D1,Digital,0,,,
,,,636,35.403398,-82.570212,5055 Old Haywood Rd,Fletcher,NC,28732,D2,Digital,120,,,
139,107,ASH MTX,636,35.403398,-82.570212,5055 Old Haywood Rd,Fletcher,NC,28732,D2,Digital,120,,,
,,,636,35.403398,-82.570212,5055 Old Haywood Rd,Fletcher,NC,28732,D3,Digital,240,,,
139,107,ASH MTX,636,35.403398,-82.570212,5055 Old Haywood Rd,Fletcher,NC,28732,D3,Digital,240,,,
,,,637,35.458727,-82.294003,482 POSSUM HOLLOW RD,Hendersonville,NC,28792,D1,Digital,30,,,
139,107,ASH MTX,637,35.458727,-82.294003,482 POSSUM HOLLOW RD,Hendersonville,NC,28792,D1,Digital,30,,,
,,,637,35.458727,-82.294003,482 POSSUM HOLLOW RD,Hendersonville,NC,28792,D2,Digital,150,,,
139,107,ASH MTX,637,35.458727,-82.294003,482 POSSUM HOLLOW RD,Hendersonville,NC,28792,D2,Digital,150,,,
,,,637,35.458727,-82.294003,482 POSSUM HOLLOW RD,Hendersonville,NC,28792,D3,Digital,270,,,
139,107,ASH MTX,637,35.458727,-82.294003,482 POSSUM HOLLOW RD,Hendersonville,NC,28792,D3,Digital,270,,,
,,,638,35.362892,-82.556231,18 LADSON ROAD (Mills River),Horse Shoe,NC,28742,D1,Digital,90,,,
139,107,ASH MTX,638,35.362892,-82.556231,18 LADSON ROAD (Mills River),Horse Shoe,NC,28742,D1,Digital,90,,,
,,,638,35.362892,-82.556231,18 LADSON ROAD (Mills River),Horse Shoe,NC,28742,D2,Digital,210,,,
139,107,ASH MTX,638,35.362892,-82.556231,18 LADSON ROAD (Mills River),Horse Shoe,NC,28742,D2,Digital,210,,,
,,,638,35.362892,-82.556231,18 LADSON ROAD (Mills River),Horse Shoe,NC,28742,D3,Digital,330,,,
139,107,ASH MTX,638,35.362892,-82.556231,18 LADSON ROAD (Mills River),Horse Shoe,NC,28742,D3,Digital,330,,,
,,,639,35.398724,-82.49262,310 Tower View Dr,Hendersonville,NC,28792,D1,Digital,60,,,
139,107,ASH MTX,639,35.398724,-82.49262,310 Tower View Dr,Hendersonville,NC,28792,D1,Digital,0,,,
,,,639,35.398724,-82.49262,310 Tower View Dr,Hendersonville,NC,28792,D2,Digital,160,,,
139,107,ASH MTX,639,35.398724,-82.49262,310 Tower View Dr,Hendersonville,NC,28792,D2,Digital,160,,,
,,,639,35.398724,-82.49262,310 Tower View Dr,Hendersonville,NC,28792,D3,Digital,300,,,
139,107,ASH MTX,639,35.398724,-82.49262,310 Tower View Dr,Hendersonville,NC,28792,D3,Digital,270,,,
,,,640,35.257617,-82.416785,472 MINE GAP ROAD,EAST FLAT ROCK,NC,28726,D1,Digital,70,,,
139,107,ASH MTX,640,35.257617,-82.416785,472 MINE GAP ROAD,EAST FLAT ROCK,NC,28726,D1,Digital,70,,,
,,,640,35.257617,-82.416785,472 MINE GAP ROAD,EAST FLAT ROCK,NC,28726,D2,Digital,170,,,
139,107,ASH MTX,640,35.257617,-82.416785,472 MINE GAP ROAD,EAST FLAT ROCK,NC,28726,D2,Digital,170,,,
,,,640,35.257617,-82.416785,472 MINE GAP ROAD,EAST FLAT ROCK,NC,28726,D3,Digital,290,,,
139,107,ASH MTX,640,35.257617,-82.416785,472 MINE GAP ROAD,EAST FLAT ROCK,NC,28726,D3,Digital,290,,,
,,,641,35.335392,-82.617901,143 GREENS VIEW DR,Horse Shoe,NC,28742,D1,Digital,30,,,
139,107,ASH MTX,641,35.335392,-82.617901,143 GREENS VIEW DR,Horse Shoe,NC,28742,D1,Digital,30,,,
,,,641,35.335392,-82.617901,143 GREENS VIEW DR,Horse Shoe,NC,28742,D2,Digital,150,,,
139,107,ASH MTX,641,35.335392,-82.617901,143 GREENS VIEW DR,Horse Shoe,NC,28742,D2,Digital,150,,,
,,,641,35.335392,-82.617901,143 GREENS VIEW DR,Horse Shoe,NC,28742,D3,Digital,270,,,
139,107,ASH MTX,641,35.335392,-82.617901,143 GREENS VIEW DR,Horse Shoe,NC,28742,D3,Digital,270,,,
,,,642,35.230117,-82.538732,9010 PINNACLE MTN RD,Hendersonville,NC,28739,D1,Digital,60,,,
139,107,ASH MTX,642,35.230117,-82.538732,9010 PINNACLE MTN RD,Hendersonville,NC,28739,D1,Digital,60,,,
,,,642,35.230117,-82.538732,9010 PINNACLE MTN RD,Hendersonville,NC,28739,D3,Digital,300,,,
139,107,ASH MTX,642,35.230117,-82.538732,9010 PINNACLE MTN RD,Hendersonville,NC,28739,D3,Digital,300,,,
,,,644,35.176322,-82.452767,5210 US 25,Zirconia,NC,28790,D1,Digital,0,,,
139,107,ASH MTX,644,35.176322,-82.452767,5210 US 25,Zirconia,NC,28790,D1,Digital,0,,,
