Cell#,Cascade ID,Switch,NEID,Repoll#,Latitude,Longitude,BTS Manufacturer,Sector,Azimuth,CDR Status,,,,,,,,,,,,,,,
26,NY23XC061,NY-BRANCHBURG 1,106,425,39.914444,-74.081666,Lucent,1,10,Active,,,,,,,,,,,,,,,
26,NY23XC061,NY-BRANCHBURG 1,106,425,39.914444,-74.081666,Lucent,2,180,Active,,,,,,,,,,,,,,,
26,NY23XC061,NY-BRANCHBURG 1,106,425,39.914444,-74.081666,Lucent,3,270,Active,,,,,,,,,,,,,,,
27,NY03XC108,NY-BRANCHBURG 1,106,425,39.943555,-74.078505,Lucent,1,45,Active,,,,,,,,,,,,,,,
27,NY03XC108,NY-BRANCHBURG 1,106,425,39.943555,-74.078505,Lucent,2,165,Active,,,,,,,,,,,,,,,
27,NY03XC108,NY-BRANCHBURG 1,106,425,39.943555,-74.078505,Lucent,3,285,Active,,,,,,,,,,,,,,,
28,NY03XC112,NY-BRANCHBURG 1,106,425,40.508889,-74.267777,Lucent,1,10,Active,,,,,,,,,,,,,,,
28,NY03XC112,NY-BRANCHBURG 1,106,425,40.508889,-74.267777,Lucent,2,180,Active,,,,,,,,,,,,,,,
28,NY03XC112,NY-BRANCHBURG 1,106,425,40.508889,-74.267777,Lucent,3,280,Active,,,,,,,,,,,,,,,
29,NY23XC031,NY-BRANCHBURG 1,106,425,39.9425,-74.146666,Lucent,1,40,Nonactive,,,,,,,,,,,,,,,
29,NY23XC031,NY-BRANCHBURG 1,106,425,39.9425,-74.146666,Lucent,2,180,Nonactive,,,,,,,,,,,,,,,
29,NY23XC031,NY-BRANCHBURG 1,106,425,39.9425,-74.146666,Lucent,3,320,Nonactive,,,,,,,,,,,,,,,
30,NY03XC111,NY-BRANCHBURG 1,106,425,39.951667,-74.204167,Lucent,1,45,Active,,,,,,,,,,,,,,,
30,NY03XC111,NY-BRANCHBURG 1,106,425,39.951667,-74.204167,Lucent,2,200,Active,,,,,,,,,,,,,,,
30,NY03XC111,NY-BRANCHBURG 1,106,425,39.951667,-74.204167,Lucent,3,310,Active,,,,,,,,,,,,,,,
31,NY54XC495,NY-BRANCHBURG 1,106,425,40.311667,-74.362778,Lucent,1,25,Active,,,,,,,,,,,,,,,
31,NY54XC495,NY-BRANCHBURG 1,106,425,40.311667,-74.362778,Lucent,2,145,Active,,,,,,,,,,,,,,,
31,NY54XC495,NY-BRANCHBURG 1,106,425,40.311667,-74.362778,Lucent,3,265,Active,,,,,,,,,,,,,,,
32,NY33XC346,NY-BRANCHBURG 1,106,425,39.957081,-74.378522,Lucent,1,50,Active,,,,,,,,,,,,,,,
32,NY33XC346,NY-BRANCHBURG 1,106,425,39.957081,-74.378522,Lucent,2,170,Active,,,,,,,,,,,,,,,
32,NY33XC346,NY-BRANCHBURG 1,106,425,39.957081,-74.378522,Lucent,3,290,Active,,,,,,,,,,,,,,,
33,NY33XC336,NY-BRANCHBURG 1,106,425,40.585277,-74.278888,Lucent,1,355,Active,,,,,,,,,,,,,,,
33,NY33XC336,NY-BRANCHBURG 1,106,425,40.585277,-74.278888,Lucent,2,115,Active,,,,,,,,,,,,,,,
33,NY33XC336,NY-BRANCHBURG 1,106,425,40.585277,-74.278888,Lucent,3,245,Active,,,,,,,,,,,,,,,
34,NY33XC063,NY-BRANCHBURG 1,106,425,40.691666,-74.925277,Lucent,1,310,Active,,,,,,,,,,,,,,,
34,NY33XC063,NY-BRANCHBURG 1,106,425,40.691666,-74.925277,Lucent,2,180,Active,,,,,,,,,,,,,,,
34,NY33XC063,NY-BRANCHBURG 1,106,425,40.691666,-74.925277,Lucent,3,245,Active,,,,,,,,,,,,,,,
35,NY54XC491,NY-BRANCHBURG 1,106,425,40.470555,-74.819444,Lucent,1,40,Active,,,,,,,,,,,,,,,
35,NY54XC491,NY-BRANCHBURG 1,106,425,40.470555,-74.819444,Lucent,2,160,Active,,,,,,,,,,,,,,,
35,NY54XC491,NY-BRANCHBURG 1,106,425,40.470555,-74.819444,Lucent,3,280,Active,,,,,,,,,,,,,,,
36,NY13XC222,NY-BRANCHBURG 1,106,425,40.418888,-74.863056,Lucent,1,5,Active,,,,,,,,,,,,,,,
36,NY13XC222,NY-BRANCHBURG 1,106,425,40.418888,-74.863056,Lucent,2,145,Active,,,,,,,,,,,,,,,
36,NY13XC222,NY-BRANCHBURG 1,106,425,40.418888,-74.863056,Lucent,3,265,Active,,,,,,,,,,,,,,,
37,NY33XC345,NY-BRANCHBURG 1,106,425,40.003611,-74.292777,Lucent,1,30,Active,,,,,,,,,,,,,,,
37,NY33XC345,NY-BRANCHBURG 1,106,425,40.003611,-74.292777,Lucent,2,150,Active,,,,,,,,,,,,,,,
37,NY33XC345,NY-BRANCHBURG 1,106,425,40.003611,-74.292777,Lucent,3,270,Active,,,,,,,,,,,,,,,
38,NY03XC209,NY-BRANCHBURG 1,106,425,40.173055,-74.180555,Lucent,1,50,Active,,,,,,,,,,,,,,,
38,NY03XC209,NY-BRANCHBURG 1,106,425,40.173055,-74.180555,Lucent,2,140,Active,,,,,,,,,,,,,,,
38,NY03XC209,NY-BRANCHBURG 1,106,425,40.173055,-74.180555,Lucent,3,235,Active,,,,,,,,,,,,,,,
39,NY54XC409,NY-BRANCHBURG 1,106,425,40.568333,-74.288889,Lucent,1,0,Active,,,,,,,,,,,,,,,
39,NY54XC409,NY-BRANCHBURG 1,106,425,40.568333,-74.288889,Lucent,2,150,Active,,,,,,,,,,,,,,,
39,NY54XC409,NY-BRANCHBURG 1,106,425,40.568333,-74.288889,Lucent,3,230,Active,,,,,,,,,,,,,,,
40,NY54XC647,NY-BRANCHBURG 1,106,425,40.458056,-74.860833,Lucent,1,45,Active,,,,,,,,,,,,,,,
40,NY54XC647,NY-BRANCHBURG 1,106,425,40.458056,-74.860833,Lucent,2,165,Active,,,,,,,,,,,,,,,
40,NY54XC647,NY-BRANCHBURG 1,106,425,40.458056,-74.860833,Lucent,3,285,Active,,,,,,,,,,,,,,,
41,NY33XC213,NY-BRANCHBURG 1,106,425,40.655,-75.023055,Lucent,1,115,Active,,,,,,,,,,,,,,,
41,NY33XC213,NY-BRANCHBURG 1,106,425,40.655,-75.023055,Lucent,2,190,Active,,,,,,,,,,,,,,,
41,NY33XC213,NY-BRANCHBURG 1,106,425,40.655,-75.023055,Lucent,3,300,Active,,,,,,,,,,,,,,,
42,NY33XC339,NY-BRANCHBURG 1,106,425,40.169999,-74.238055,Lucent,1,100,Active,,,,,,,,,,,,,,,
42,NY33XC339,NY-BRANCHBURG 1,106,425,40.169999,-74.238055,Lucent,2,220,Active,,,,,,,,,,,,,,,
42,NY33XC339,NY-BRANCHBURG 1,106,425,40.169999,-74.238055,Lucent,3,325,Active,,,,,,,,,,,,,,,
43,NY54XC663,NY-BRANCHBURG 1,106,425,40.708611,-75.101944,Lucent,1,60,Active,,,,,,,,,,,,,,,
43,NY54XC663,NY-BRANCHBURG 1,106,425,40.708611,-75.101944,Lucent,2,160,Active,,,,,,,,,,,,,,,
43,NY54XC663,NY-BRANCHBURG 1,106,425,40.708611,-75.101944,Lucent,3,250,Active,,,,,,,,,,,,,,,
44,NY03XC081,NY-BRANCHBURG 1,106,425,40.480555,-74.298888,Lucent,1,110,Active,,,,,,,,,,,,,,,
44,NY03XC081,NY-BRANCHBURG 1,106,425,40.480555,-74.298888,Lucent,2,215,Active,,,,,,,,,,,,,,,
44,NY03XC081,NY-BRANCHBURG 1,106,425,40.480555,-74.298888,Lucent,3,345,Active,,,,,,,,,,,,,,,
45,NY54XC400,NY-BRANCHBURG 1,106,425,40.553833,-74.314361,Lucent,1,55,Active,,,,,,,,,,,,,,,
45,NY54XC400,NY-BRANCHBURG 1,106,425,40.553833,-74.314361,Lucent,2,170,Active,,,,,,,,,,,,,,,
45,NY54XC400,NY-BRANCHBURG 1,106,425,40.553833,-74.314361,Lucent,3,265,Active,,,,,,,,,,,,,,,
46,NY03XC263,NY-BRANCHBURG 1,106,425,40.54345,-74.300526,Lucent,1,10,Active,,,,,,,,,,,,,,,
46,NY03XC263,NY-BRANCHBURG 1,106,425,40.54345,-74.300526,Lucent,2,170,Active,,,,,,,,,,,,,,,
46,NY03XC263,NY-BRANCHBURG 1,106,425,40.54345,-74.300526,Lucent,3,265,Active,,,,,,,,,,,,,,,
47,NY03XC068,NY-BRANCHBURG 1,106,425,40.461667,-74.669166,Lucent,1,45,Active,,,,,,,,,,,,,,,
47,NY03XC068,NY-BRANCHBURG 1,106,425,40.461667,-74.669166,Lucent,2,165,Active,,,,,,,,,,,,,,,
47,NY03XC068,NY-BRANCHBURG 1,106,425,40.461667,-74.669166,Lucent,3,285,Active,,,,,,,,,,,,,,,
48,NY62XC363,NY-BRANCHBURG 1,106,425,40.513594,-74.280016,Lucent,1,70,Active,,,,,,,,,,,,,,,
48,NY62XC363,NY-BRANCHBURG 1,106,425,40.513594,-74.280016,Lucent,2,185,Active,,,,,,,,,,,,,,,
48,NY62XC363,NY-BRANCHBURG 1,106,425,40.513594,-74.280016,Lucent,3,325,Active,,,,,,,,,,,,,,,
49,NY23XC291,NY-BRANCHBURG 1,106,425,40.554444,-74.268055,Lucent,1,30,Active,,,,,,,,,,,,,,,
49,NY23XC291,NY-BRANCHBURG 1,106,425,40.554444,-74.268055,Lucent,2,200,Active,,,,,,,,,,,,,,,
49,NY23XC291,NY-BRANCHBURG 1,106,425,40.554444,-74.268055,Lucent,3,300,Active,,,,,,,,,,,,,,,
50,NY33XC326,NY-BRANCHBURG 1,106,425,40.583726,-74.329693,Lucent,1,45,Active,,,,,,,,,,,,,,,
50,NY33XC326,NY-BRANCHBURG 1,106,425,40.583726,-74.329693,Lucent,2,165,Active,,,,,,,,,,,,,,,
50,NY33XC326,NY-BRANCHBURG 1,106,425,40.583726,-74.329693,Lucent,3,285,Active,,,,,,,,,,,,,,,
51,NY54XC460,NY-BRANCHBURG 1,106,425,40.555797,-74.346414,Lucent,1,340,Active,,,,,,,,,,,,,,,
51,NY54XC460,NY-BRANCHBURG 1,106,425,40.555797,-74.346414,Lucent,2,110,Active,,,,,,,,,,,,,,,
51,NY54XC460,NY-BRANCHBURG 1,106,425,40.555797,-74.346414,Lucent,3,220,Active,,,,,,,,,,,,,,,
52,NY03XC011,NY-BRANCHBURG 1,106,425,40.528888,-74.376944,Lucent,1,10,Active,,,,,,,,,,,,,,,
52,NY03XC011,NY-BRANCHBURG 1,106,425,40.528888,-74.376944,Lucent,2,90,Active,,,,,,,,,,,,,,,
52,NY03XC011,NY-BRANCHBURG 1,106,425,40.528888,-74.376944,Lucent,3,220,Active,,,,,,,,,,,,,,,
53,NY03XC107,NY-BRANCHBURG 1,106,425,40.015944,-74.183054,Lucent,1,20,Active,,,,,,,,,,,,,,,
53,NY03XC107,NY-BRANCHBURG 1,106,425,40.015944,-74.183054,Lucent,2,160,Active,,,,,,,,,,,,,,,
53,NY03XC107,NY-BRANCHBURG 1,106,425,40.015944,-74.183054,Lucent,3,280,Active,,,,,,,,,,,,,,,
54,NY03XC010,NY-BRANCHBURG 1,106,425,40.565278,-74.328888,Lucent,1,30,Active,,,,,,,,,,,,,,,
54,NY03XC010,NY-BRANCHBURG 1,106,425,40.565278,-74.328888,Lucent,2,150,Active,,,,,,,,,,,,,,,
54,NY03XC010,NY-BRANCHBURG 1,106,425,40.565278,-74.328888,Lucent,3,270,Active,,,,,,,,,,,,,,,
55,NY03XC009,NY-BRANCHBURG 1,106,425,40.529166,-74.339166,Lucent,1,60,Active,,,,,,,,,,,,,,,
55,NY03XC009,NY-BRANCHBURG 1,106,425,40.529166,-74.339166,Lucent,2,180,Active,,,,,,,,,,,,,,,
55,NY03XC009,NY-BRANCHBURG 1,106,425,40.529166,-74.339166,Lucent,3,295,Active,,,,,,,,,,,,,,,
56,NY03XC033,NY-BRANCHBURG 1,106,425,40.649389,-74.470374,Lucent,1,85,Active,,,,,,,,,,,,,,,
56,NY03XC033,NY-BRANCHBURG 1,106,425,40.649389,-74.470374,Lucent,2,265,Active,,,,,,,,,,,,,,,
56,NY03XC033,NY-BRANCHBURG 1,106,425,40.649389,-74.470374,Lucent,3,355,Active,,,,,,,,,,,,,,,
57,NY03XC047,NY-BRANCHBURG 1,106,425,40.155539,-74.292267,Lucent,1,60,Active,,,,,,,,,,,,,,,
57,NY03XC047,NY-BRANCHBURG 1,106,425,40.155539,-74.292267,Lucent,2,165,Active,,,,,,,,,,,,,,,
57,NY03XC047,NY-BRANCHBURG 1,106,425,40.155539,-74.292267,Lucent,3,285,Active,,,,,,,,,,,,,,,
58,NY54XC451,NY-BRANCHBURG 1,106,425,40.515556,-74.37111,Lucent,1,55,Active,,,,,,,,,,,,,,,
58,NY54XC451,NY-BRANCHBURG 1,106,425,40.515556,-74.37111,Lucent,2,155,Active,,,,,,,,,,,,,,,
58,NY54XC451,NY-BRANCHBURG 1,106,425,40.515556,-74.37111,Lucent,3,270,Active,,,,,,,,,,,,,,,
59,NY33XC340,NY-BRANCHBURG 1,106,425,40.035,-74.228055,Lucent,1,80,Active,,,,,,,,,,,,,,,
59,NY33XC340,NY-BRANCHBURG 1,106,425,40.035,-74.228055,Lucent,2,200,Active,,,,,,,,,,,,,,,
59,NY33XC340,NY-BRANCHBURG 1,106,425,40.035,-74.228055,Lucent,3,320,Active,,,,,,,,,,,,,,,
60,NY23XC254,NY-BRANCHBURG 1,106,425,40.645555,-74.521388,Lucent,1,130,Active,,,,,,,,,,,,,,,
60,NY23XC254,NY-BRANCHBURG 1,106,425,40.645555,-74.521388,Lucent,2,240,Active,,,,,,,,,,,,,,,
60,NY23XC254,NY-BRANCHBURG 1,106,425,40.645555,-74.521388,Lucent,3,335,Active,,,,,,,,,,,,,,,
61,NY03XC084,NY-BRANCHBURG 1,106,425,40.603256,-74.626188,Lucent,1,0,Active,,,,,,,,,,,,,,,
61,NY03XC084,NY-BRANCHBURG 1,106,425,40.603256,-74.626188,Lucent,2,120,Active,,,,,,,,,,,,,,,
61,NY03XC084,NY-BRANCHBURG 1,106,425,40.603256,-74.626188,Lucent,3,240,Active,,,,,,,,,,,,,,,
62,NY33XC218,NY-BRANCHBURG 1,106,425,40.765,-74.980833,Lucent,1,350,Active,,,,,,,,,,,,,,,
62,NY33XC218,NY-BRANCHBURG 1,106,425,40.765,-74.980833,Lucent,2,130,Active,,,,,,,,,,,,,,,
62,NY33XC218,NY-BRANCHBURG 1,106,425,40.765,-74.980833,Lucent,3,240,Active,,,,,,,,,,,,,,,
63,NY03XC127,NY-BRANCHBURG 1,106,425,40.165278,-74.415556,Lucent,1,45,Active,,,,,,,,,,,,,,,
63,NY03XC127,NY-BRANCHBURG 1,106,425,40.165278,-74.415556,Lucent,2,165,Active,,,,,,,,,,,,,,,
63,NY03XC127,NY-BRANCHBURG 1,106,425,40.165278,-74.415556,Lucent,3,285,Active,,,,,,,,,,,,,,,
64,NY03XC053,NY-BRANCHBURG 1,106,425,40.572527,-74.662139,Lucent,1,40,Active,,,,,,,,,,,,,,,
64,NY03XC053,NY-BRANCHBURG 1,106,425,40.572527,-74.662139,Lucent,2,155,Active,,,,,,,,,,,,,,,
64,NY03XC053,NY-BRANCHBURG 1,106,425,40.572527,-74.662139,Lucent,3,285,Active,,,,,,,,,,,,,,,
65,NY03XC028,NY-BRANCHBURG 1,106,425,40.649983,-74.574263,Lucent,1,0,Active,,,,,,,,,,,,,,,
65,NY03XC028,NY-BRANCHBURG 1,106,425,40.649983,-74.574263,Lucent,2,120,Active,,,,,,,,,,,,,,,
65,NY03XC028,NY-BRANCHBURG 1,106,425,40.649983,-74.574263,Lucent,3,240,Active,,,,,,,,,,,,,,,
66,NY03XC051,NY-BRANCHBURG 1,106,425,40.660278,-74.644722,Lucent,1,45,Active,,,,,,,,,,,,,,,
66,NY03XC051,NY-BRANCHBURG 1,106,425,40.660278,-74.644722,Lucent,2,162,Active,,,,,,,,,,,,,,,
66,NY03XC051,NY-BRANCHBURG 1,106,425,40.660278,-74.644722,Lucent,3,282,Active,,,,,,,,,,,,,,,
67,NY03XC038,NY-BRANCHBURG 1,106,425,40.621666,-74.503333,Lucent,1,45,Active,,,,,,,,,,,,,,,
67,NY03XC038,NY-BRANCHBURG 1,106,425,40.621666,-74.503333,Lucent,2,165,Active,,,,,,,,,,,,,,,
67,NY03XC038,NY-BRANCHBURG 1,106,425,40.621666,-74.503333,Lucent,3,290,Active,,,,,,,,,,,,,,,
70,NY23XC550,NY-BRANCHBURG 1,106,425,40.618055,-74.418888,Lucent,1,50,Active,,,,,,,,,,,,,,,
70,NY23XC550,NY-BRANCHBURG 1,106,425,40.618055,-74.418888,Lucent,2,180,Active,,,,,,,,,,,,,,,
70,NY23XC550,NY-BRANCHBURG 1,106,425,40.618055,-74.418888,Lucent,3,295,Active,,,,,,,,,,,,,,,
71,NY03XC026,NY-BRANCHBURG 1,106,425,40.626388,-74.440277,Lucent,1,55,Active,,,,,,,,,,,,,,,
71,NY03XC026,NY-BRANCHBURG 1,106,425,40.626388,-74.440277,Lucent,2,150,Active,,,,,,,,,,,,,,,
71,NY03XC026,NY-BRANCHBURG 1,106,425,40.626388,-74.440277,Lucent,3,230,Active,,,,,,,,,,,,,,,
72,NY03XC070,NY-BRANCHBURG 1,106,425,40.584722,-74.473888,Lucent,1,5,Active,,,,,,,,,,,,,,,
72,NY03XC070,NY-BRANCHBURG 1,106,425,40.584722,-74.473888,Lucent,2,185,Active,,,,,,,,,,,,,,,
72,NY03XC070,NY-BRANCHBURG 1,106,425,40.584722,-74.473888,Lucent,3,285,Active,,,,,,,,,,,,,,,
73,NY54XC650,NY-BRANCHBURG 1,106,425,40.510278,-74.93111,Lucent,1,75,Active,,,,,,,,,,,,,,,
73,NY54XC650,NY-BRANCHBURG 1,106,425,40.510278,-74.93111,Lucent,2,255,Active,,,,,,,,,,,,,,,
73,NY54XC650,NY-BRANCHBURG 1,106,425,40.510278,-74.93111,Lucent,3,355,Active,,,,,,,,,,,,,,,
