Cell#,Cascade ID,Switch,NEID,Repoll#,Latitude,Longitude,BTS Manufacturer,Sector,Azimuth,CDR Status,,,,,,,,,,,,,,,
14,AL23XC304,ALB-ALBANY-MSC_1,10,277,42.692778,-73.865,Lucent,3,260,Active,,,,,,,,,,,,,,,
15,AL13XC217,ALB-ALBANY-MSC_1,10,277,43.011389,-73.802278,Lucent,1,35,Active,,,,,,,,,,,,,,,
15,AL13XC217,ALB-ALBANY-MSC_1,10,277,43.011389,-73.802278,Lucent,2,155,Active,,,,,,,,,,,,,,,
15,AL13XC217,ALB-ALBANY-MSC_1,10,277,43.011389,-73.802278,Lucent,3,275,Active,,,,,,,,,,,,,,,
16,AB75XC086,ALB-ALBANY-MSC_1,10,277,42.712056,-73.772472,Lucent,1,120,Active,,,,,,,,,,,,,,,
16,AB75XC086,ALB-ALBANY-MSC_1,10,277,42.712056,-73.772472,Lucent,2,210,Active,,,,,,,,,,,,,,,
16,AB75XC086,ALB-ALBANY-MSC_1,10,277,42.712056,-73.772472,Lucent,3,340,Active,,,,,,,,,,,,,,,
17,AL33XC382,ALB-ALBANY-MSC_1,10,277,43.372056,-73.692667,Lucent,1,90,Active,,,,,,,,,,,,,,,
17,AL33XC382,ALB-ALBANY-MSC_1,10,277,43.372056,-73.692667,Lucent,2,200,Active,,,,,,,,,,,,,,,
17,AL33XC382,ALB-ALBANY-MSC_1,10,277,43.372056,-73.692667,Lucent,3,330,Active,,,,,,,,,,,,,,,
18,AL33XC381,ALB-ALBANY-MSC_1,10,277,43.324694,-73.68394,Lucent,1,0,Active,,,,,,,,,,,,,,,
18,AL33XC381,ALB-ALBANY-MSC_1,10,277,43.324694,-73.68394,Lucent,2,100,Active,,,,,,,,,,,,,,,
18,AL33XC381,ALB-ALBANY-MSC_1,10,277,43.324694,-73.68394,Lucent,3,270,Active,,,,,,,,,,,,,,,
19,AB75XC087,ALB-ALBANY-MSC_1,10,277,42.671667,-73.770556,Lucent,1,115,Active,,,,,,,,,,,,,,,
19,AB75XC087,ALB-ALBANY-MSC_1,10,277,42.671667,-73.770556,Lucent,2,204,Active,,,,,,,,,,,,,,,
19,AB75XC087,ALB-ALBANY-MSC_1,10,277,42.671667,-73.770556,Lucent,3,290,Active,,,,,,,,,,,,,,,
20,AB76XC091,ALB-ALBANY-MSC_1,10,277,42.73505,-73.889131,Lucent,1,0,Active,,,,,,,,,,,,,,,
20,AB76XC091,ALB-ALBANY-MSC_1,10,277,42.73505,-73.889131,Lucent,2,120,Active,,,,,,,,,,,,,,,
20,AB76XC091,ALB-ALBANY-MSC_1,10,277,42.73505,-73.889131,Lucent,3,240,Active,,,,,,,,,,,,,,,
21,AB76XC092,ALB-ALBANY-MSC_1,10,277,42.742001,-73.938203,Lucent,1,0,Active,,,,,,,,,,,,,,,
21,AB76XC092,ALB-ALBANY-MSC_1,10,277,42.742001,-73.938203,Lucent,2,120,Active,,,,,,,,,,,,,,,
21,AB76XC092,ALB-ALBANY-MSC_1,10,277,42.742001,-73.938203,Lucent,3,240,Active,,,,,,,,,,,,,,,
22,AB63XC059,ALB-ALBANY-MSC_1,10,277,42.648,-73.839,Lucent,1,140,Active,,,,,,,,,,,,,,,
22,AB63XC059,ALB-ALBANY-MSC_1,10,277,42.648,-73.839,Lucent,2,230,Active,,,,,,,,,,,,,,,
22,AB63XC059,ALB-ALBANY-MSC_1,10,277,42.648,-73.839,Lucent,3,320,Active,,,,,,,,,,,,,,,
23,AB63XC057,ALB-ALBANY-MSC_1,10,277,42.540528,-73.973583,Lucent,1,60,Active,,,,,,,,,,,,,,,
23,AB63XC057,ALB-ALBANY-MSC_1,10,277,42.540528,-73.973583,Lucent,2,170,Active,,,,,,,,,,,,,,,
23,AB63XC057,ALB-ALBANY-MSC_1,10,277,42.540528,-73.973583,Lucent,3,285,Active,,,,,,,,,,,,,,,
24,AB76XC098,ALB-ALBANY-MSC_1,10,277,42.636806,-73.9955,Lucent,1,0,Active,,,,,,,,,,,,,,,
24,AB76XC098,ALB-ALBANY-MSC_1,10,277,42.636806,-73.9955,Lucent,2,120,Active,,,,,,,,,,,,,,,
24,AB76XC098,ALB-ALBANY-MSC_1,10,277,42.636806,-73.9955,Lucent,3,240,Active,,,,,,,,,,,,,,,
25,AL33XC360,ALB-ALBANY-MSC_1,10,277,42.706,-73.999333,Lucent,1,0,Active,,,,,,,,,,,,,,,
25,AL33XC360,ALB-ALBANY-MSC_1,10,277,42.706,-73.999333,Lucent,2,120,Active,,,,,,,,,,,,,,,
25,AL33XC360,ALB-ALBANY-MSC_1,10,277,42.706,-73.999333,Lucent,3,240,Active,,,,,,,,,,,,,,,
26,AL33XC359,ALB-ALBANY-MSC_1,10,277,42.717639,-73.934167,Lucent,1,150,Active,,,,,,,,,,,,,,,
26,AL33XC359,ALB-ALBANY-MSC_1,10,277,42.717639,-73.934167,Lucent,2,260,Active,,,,,,,,,,,,,,,
26,AL33XC359,ALB-ALBANY-MSC_1,10,277,42.717639,-73.934167,Lucent,3,350,Active,,,,,,,,,,,,,,,
27,AL99XT990,ALB-ALBANY-MSC_1,10,277,42.671923,-73.731966,Lucent,1,0,Nonactive,,,,,,,,,,,,,,,
27,AL99XT990,ALB-ALBANY-MSC_1,10,277,42.671923,-73.731966,Lucent,2,120,Nonactive,,,,,,,,,,,,,,,
27,AL99XT990,ALB-ALBANY-MSC_1,10,277,42.671923,-73.731966,Lucent,3,240,Nonactive,,,,,,,,,,,,,,,
28,AL33XC351,ALB-ALBANY-MSC_1,10,277,42.7308,-73.6256,Lucent,1,90,Active,,,,,,,,,,,,,,,
28,AL33XC351,ALB-ALBANY-MSC_1,10,277,42.7308,-73.6256,Lucent,2,260,Active,,,,,,,,,,,,,,,
28,AL33XC351,ALB-ALBANY-MSC_1,10,277,42.7308,-73.6256,Lucent,3,340,Active,,,,,,,,,,,,,,,
29,AL33XC347,ALB-ALBANY-MSC_1,10,277,42.666667,-73.645556,Lucent,1,65,Active,,,,,,,,,,,,,,,
29,AL33XC347,ALB-ALBANY-MSC_1,10,277,42.666667,-73.645556,Lucent,2,160,Active,,,,,,,,,,,,,,,
29,AL33XC347,ALB-ALBANY-MSC_1,10,277,42.666667,-73.645556,Lucent,3,270,Active,,,,,,,,,,,,,,,
30,AL53XC830,ALB-ALBANY-MSC_1,10,277,42.620761,-73.822994,Lucent,1,30,Active,,,,,,,,,,,,,,,
30,AL53XC830,ALB-ALBANY-MSC_1,10,277,42.620761,-73.822994,Lucent,2,150,Active,,,,,,,,,,,,,,,
30,AL53XC830,ALB-ALBANY-MSC_1,10,277,42.620761,-73.822994,Lucent,3,260,Active,,,,,,,,,,,,,,,
31,AL33XC345,ALB-ALBANY-MSC_1,10,277,42.587028,-73.831833,Lucent,1,0,Active,,,,,,,,,,,,,,,
31,AL33XC345,ALB-ALBANY-MSC_1,10,277,42.587028,-73.831833,Lucent,2,120,Active,,,,,,,,,,,,,,,
31,AL33XC345,ALB-ALBANY-MSC_1,10,277,42.587028,-73.831833,Lucent,3,240,Active,,,,,,,,,,,,,,,
32,AL53XC829,ALB-ALBANY-MSC_1,10,277,43.295972,-73.637,Lucent,1,90,Active,,,,,,,,,,,,,,,
32,AL53XC829,ALB-ALBANY-MSC_1,10,277,43.295972,-73.637,Lucent,2,210,Active,,,,,,,,,,,,,,,
32,AL53XC829,ALB-ALBANY-MSC_1,10,277,43.295972,-73.637,Lucent,3,330,Active,,,,,,,,,,,,,,,
33,AL03XC001,ALB-ALBANY-MSC_1,10,277,42.743611,-73.815281,Lucent,1,60,Active,,,,,,,,,,,,,,,
33,AL03XC001,ALB-ALBANY-MSC_1,10,277,42.743611,-73.815281,Lucent,2,190,Active,,,,,,,,,,,,,,,
33,AL03XC001,ALB-ALBANY-MSC_1,10,277,42.743611,-73.815281,Lucent,3,350,Active,,,,,,,,,,,,,,,
34,AL03XC002,ALB-ALBANY-MSC_1,10,277,42.718306,-73.69825,Lucent,1,50,Active,,,,,,,,,,,,,,,
34,AL03XC002,ALB-ALBANY-MSC_1,10,277,42.718306,-73.69825,Lucent,2,170,Active,,,,,,,,,,,,,,,
34,AL03XC002,ALB-ALBANY-MSC_1,10,277,42.718306,-73.69825,Lucent,3,290,Active,,,,,,,,,,,,,,,
35,AL03XC003,ALB-ALBANY-MSC_1,10,277,42.85575,-73.773111,Lucent,1,345,Active,,,,,,,,,,,,,,,
35,AL03XC003,ALB-ALBANY-MSC_1,10,277,42.85575,-73.773111,Lucent,2,100,Active,,,,,,,,,,,,,,,
35,AL03XC003,ALB-ALBANY-MSC_1,10,277,42.85575,-73.773111,Lucent,3,225,Active,,,,,,,,,,,,,,,
36,AL03XC004,ALB-ALBANY-MSC_1,10,277,42.514722,-73.79083,Lucent,1,0,Active,,,,,,,,,,,,,,,
36,AL03XC004,ALB-ALBANY-MSC_1,10,277,42.514722,-73.79083,Lucent,2,110,Active,,,,,,,,,,,,,,,
36,AL03XC004,ALB-ALBANY-MSC_1,10,277,42.514722,-73.79083,Lucent,3,190,Active,,,,,,,,,,,,,,,
37,AL03XC005,ALB-ALBANY-MSC_1,10,277,42.713611,-73.81611,Lucent,1,100,Active,,,,,,,,,,,,,,,
37,AL03XC005,ALB-ALBANY-MSC_1,10,277,42.713611,-73.81611,Lucent,2,210,Active,,,,,,,,,,,,,,,
37,AL03XC005,ALB-ALBANY-MSC_1,10,277,42.713611,-73.81611,Lucent,3,0,Active,,,,,,,,,,,,,,,
38,AL03XC006,ALB-ALBANY-MSC_1,10,277,42.628056,-73.809722,Lucent,1,60,Active,,,,,,,,,,,,,,,
38,AL03XC006,ALB-ALBANY-MSC_1,10,277,42.628056,-73.809722,Lucent,2,180,Active,,,,,,,,,,,,,,,
38,AL03XC006,ALB-ALBANY-MSC_1,10,277,42.628056,-73.809722,Lucent,3,300,Active,,,,,,,,,,,,,,,
39,AL03XC007,ALB-ALBANY-MSC_1,10,277,42.598056,-73.712778,Lucent,1,20,Active,,,,,,,,,,,,,,,
39,AL03XC007,ALB-ALBANY-MSC_1,10,277,42.598056,-73.712778,Lucent,2,140,Active,,,,,,,,,,,,,,,
39,AL03XC007,ALB-ALBANY-MSC_1,10,277,42.598056,-73.712778,Lucent,3,260,Active,,,,,,,,,,,,,,,
40,AL03XC008,ALB-ALBANY-MSC_1,10,277,42.608056,-73.6875,Lucent,1,50,Active,,,,,,,,,,,,,,,
40,AL03XC008,ALB-ALBANY-MSC_1,10,277,42.608056,-73.6875,Lucent,2,170,Active,,,,,,,,,,,,,,,
40,AL03XC008,ALB-ALBANY-MSC_1,10,277,42.608056,-73.6875,Lucent,3,290,Active,,,,,,,,,,,,,,,
42,AL03XC010,ALB-ALBANY-MSC_1,10,277,42.686111,-73.8425,Lucent,1,60,Active,,,,,,,,,,,,,,,
42,AL03XC010,ALB-ALBANY-MSC_1,10,277,42.686111,-73.8425,Lucent,2,180,Active,,,,,,,,,,,,,,,
42,AL03XC010,ALB-ALBANY-MSC_1,10,277,42.686111,-73.8425,Lucent,3,300,Active,,,,,,,,,,,,,,,
43,AL13XC001,ALB-ALBANY-MSC_1,10,277,42.872547,-73.842747,Lucent,1,0,Active,,,,,,,,,,,,,,,
43,AL13XC001,ALB-ALBANY-MSC_1,10,277,42.872547,-73.842747,Lucent,2,100,Active,,,,,,,,,,,,,,,
43,AL13XC001,ALB-ALBANY-MSC_1,10,277,42.872547,-73.842747,Lucent,3,260,Active,,,,,,,,,,,,,,,
44,AL03XC012,ALB-ALBANY-MSC_1,10,277,43.3037,-73.6792,Lucent,1,0,Active,,,,,,,,,,,,,,,
44,AL03XC012,ALB-ALBANY-MSC_1,10,277,43.3037,-73.6792,Lucent,2,90,Active,,,,,,,,,,,,,,,
44,AL03XC012,ALB-ALBANY-MSC_1,10,277,43.3037,-73.6792,Lucent,3,180,Active,,,,,,,,,,,,,,,
45,AL03XC075,ALB-ALBANY-MSC_1,10,277,42.719167,-73.76,Lucent,1,25,Active,,,,,,,,,,,,,,,
45,AL03XC075,ALB-ALBANY-MSC_1,10,277,42.719167,-73.76,Lucent,2,160,Active,,,,,,,,,,,,,,,
45,AL03XC075,ALB-ALBANY-MSC_1,10,277,42.719167,-73.76,Lucent,3,270,Active,,,,,,,,,,,,,,,
46,AL03XC014,ALB-ALBANY-MSC_1,10,277,42.737778,-73.687222,Lucent,1,15,Active,,,,,,,,,,,,,,,
46,AL03XC014,ALB-ALBANY-MSC_1,10,277,42.737778,-73.687222,Lucent,2,105,Active,,,,,,,,,,,,,,,
46,AL03XC014,ALB-ALBANY-MSC_1,10,277,42.737778,-73.687222,Lucent,3,285,Active,,,,,,,,,,,,,,,
47,AL03XC015,ALB-ALBANY-MSC_1,10,277,42.695556,-73.685278,Lucent,1,100,Active,,,,,,,,,,,,,,,
47,AL03XC015,ALB-ALBANY-MSC_1,10,277,42.695556,-73.685278,Lucent,2,190,Active,,,,,,,,,,,,,,,
47,AL03XC015,ALB-ALBANY-MSC_1,10,277,42.695556,-73.685278,Lucent,3,350,Active,,,,,,,,,,,,,,,
48,AL33XC350,ALB-ALBANY-MSC_1,10,277,42.691972,-73.618,Lucent,1,50,Active,,,,,,,,,,,,,,,
48,AL33XC350,ALB-ALBANY-MSC_1,10,277,42.691972,-73.618,Lucent,2,160,Active,,,,,,,,,,,,,,,
48,AL33XC350,ALB-ALBANY-MSC_1,10,277,42.691972,-73.618,Lucent,3,280,Active,,,,,,,,,,,,,,,
49,AL03XC041,ALB-ALBANY-MSC_1,10,277,42.647778,-73.774167,Lucent,1,55,Active,,,,,,,,,,,,,,,
49,AL03XC041,ALB-ALBANY-MSC_1,10,277,42.647778,-73.774167,Lucent,2,205,Active,,,,,,,,,,,,,,,
49,AL03XC041,ALB-ALBANY-MSC_1,10,277,42.647778,-73.774167,Lucent,3,325,Active,,,,,,,,,,,,,,,
50,AL03XC018,ALB-ALBANY-MSC_1,10,277,42.752222,-73.928333,Lucent,1,40,Active,,,,,,,,,,,,,,,
50,AL03XC018,ALB-ALBANY-MSC_1,10,277,42.752222,-73.928333,Lucent,2,160,Active,,,,,,,,,,,,,,,
50,AL03XC018,ALB-ALBANY-MSC_1,10,277,42.752222,-73.928333,Lucent,3,280,Active,,,,,,,,,,,,,,,
51,AL03XC019,ALB-ALBANY-MSC_1,10,277,42.649444,-73.751389,Lucent,1,40,Active,,,,,,,,,,,,,,,
51,AL03XC019,ALB-ALBANY-MSC_1,10,277,42.649444,-73.751389,Lucent,2,200,Active,,,,,,,,,,,,,,,
51,AL03XC019,ALB-ALBANY-MSC_1,10,277,42.649444,-73.751389,Lucent,3,310,Active,,,,,,,,,,,,,,,
53,AL03XC021,ALB-ALBANY-MSC_1,10,277,42.813611,-73.933611,Lucent,1,25,Active,,,,,,,,,,,,,,,
53,AL03XC021,ALB-ALBANY-MSC_1,10,277,42.813611,-73.933611,Lucent,2,135,Active,,,,,,,,,,,,,,,
53,AL03XC021,ALB-ALBANY-MSC_1,10,277,42.813611,-73.933611,Lucent,3,250,Active,,,,,,,,,,,,,,,
54,AL03XC022,ALB-ALBANY-MSC_1,10,277,42.978222,-73.790528,Lucent,1,0,Active,,,,,,,,,,,,,,,
54,AL03XC022,ALB-ALBANY-MSC_1,10,277,42.978222,-73.790528,Lucent,2,120,Active,,,,,,,,,,,,,,,
54,AL03XC022,ALB-ALBANY-MSC_1,10,277,42.978222,-73.790528,Lucent,3,240,Active,,,,,,,,,,,,,,,
55,AL03XC023,ALB-ALBANY-MSC_1,10,277,42.720833,-73.799722,Lucent,1,50,Active,,,,,,,,,,,,,,,
55,AL03XC023,ALB-ALBANY-MSC_1,10,277,42.720833,-73.799722,Lucent,2,230,Active,,,,,,,,,,,,,,,
55,AL03XC023,ALB-ALBANY-MSC_1,10,277,42.720833,-73.799722,Lucent,3,320,Active,,,,,,,,,,,,,,,
56,AL03XC024,ALB-ALBANY-MSC_1,10,277,42.686667,-73.729167,Lucent,1,30,Active,,,,,,,,,,,,,,,
56,AL03XC024,ALB-ALBANY-MSC_1,10,277,42.686667,-73.729167,Lucent,2,120,Active,,,,,,,,,,,,,,,
56,AL03XC024,ALB-ALBANY-MSC_1,10,277,42.686667,-73.729167,Lucent,3,210,Active,,,,,,,,,,,,,,,
57,AL03XC025,ALB-ALBANY-MSC_1,10,277,42.698889,-73.648611,Lucent,1,0,Active,,,,,,,,,,,,,,,
57,AL03XC025,ALB-ALBANY-MSC_1,10,277,42.698889,-73.648611,Lucent,2,120,Active,,,,,,,,,,,,,,,
57,AL03XC025,ALB-ALBANY-MSC_1,10,277,42.698889,-73.648611,Lucent,3,240,Active,,,,,,,,,,,,,,,
58,AL03XC026,ALB-ALBANY-MSC_1,10,277,42.786639,-73.65425,Lucent,1,30,Active,,,,,,,,,,,,,,,
58,AL03XC026,ALB-ALBANY-MSC_1,10,277,42.786639,-73.65425,Lucent,2,150,Active,,,,,,,,,,,,,,,
58,AL03XC026,ALB-ALBANY-MSC_1,10,277,42.786639,-73.65425,Lucent,3,270,Active,,,,,,,,,,,,,,,
59,AL03XC027,ALB-ALBANY-MSC_1,10,277,42.683484,-73.818716,Lucent,1,40,Active,,,,,,,,,,,,,,,
59,AL03XC027,ALB-ALBANY-MSC_1,10,277,42.683484,-73.818716,Lucent,2,160,Active,,,,,,,,,,,,,,,
59,AL03XC027,ALB-ALBANY-MSC_1,10,277,42.683484,-73.818716,Lucent,3,280,Active,,,,,,,,,,,,,,,
60,AL03XC028,ALB-ALBANY-MSC_1,10,277,42.660833,-73.821667,Lucent,1,40,Active,,,,,,,,,,,,,,,
60,AL03XC028,ALB-ALBANY-MSC_1,10,277,42.660833,-73.821667,Lucent,2,160,Active,,,,,,,,,,,,,,,
60,AL03XC028,ALB-ALBANY-MSC_1,10,277,42.660833,-73.821667,Lucent,3,280,Active,,,,,,,,,,,,,,,
61,AL03XC029,ALB-ALBANY-MSC_1,10,277,42.680556,-73.783056,Lucent,1,130,Active,,,,,,,,,,,,,,,
61,AL03XC029,ALB-ALBANY-MSC_1,10,277,42.680556,-73.783056,Lucent,2,210,Active,,,,,,,,,,,,,,,
61,AL03XC029,ALB-ALBANY-MSC_1,10,277,42.680556,-73.783056,Lucent,3,310,Active,,,,,,,,,,,,,,,
62,AL03XC030,ALB-ALBANY-MSC_1,10,277,43.089167,-73.792778,Lucent,1,45,Active,,,,,,,,,,,,,,,
62,AL03XC030,ALB-ALBANY-MSC_1,10,277,43.089167,-73.792778,Lucent,2,180,Active,,,,,,,,,,,,,,,
62,AL03XC030,ALB-ALBANY-MSC_1,10,277,43.089167,-73.792778,Lucent,3,310,Active,,,,,,,,,,,,,,,
63,NE25XC522,ALB-ALBANY-MSC_1,10,277,43.639094,-72.836192,Lucent,1,65,Active,,,,,,,,,,,,,,,
63,NE25XC522,ALB-ALBANY-MSC_1,10,277,43.639094,-72.836192,Lucent,2,145,Active,,,,,,,,,,,,,,,
63,NE25XC522,ALB-ALBANY-MSC_1,10,277,43.639094,-72.836192,Lucent,3,300,Active,,,,,,,,,,,,,,,
64,AL13XC215,ALB-ALBANY-MSC_1,10,277,42.933528,-73.80083,Lucent,1,0,Active,,,,,,,,,,,,,,,
64,AL13XC215,ALB-ALBANY-MSC_1,10,277,42.933528,-73.80083,Lucent,2,120,Active,,,,,,,,,,,,,,,
64,AL13XC215,ALB-ALBANY-MSC_1,10,277,42.933528,-73.80083,Lucent,3,240,Active,,,,,,,,,,,,,,,
65,AL33XC363,ALB-ALBANY-MSC_1,10,277,42.820611,-73.835667,Lucent,1,60,Active,,,,,,,,,,,,,,,
65,AL33XC363,ALB-ALBANY-MSC_1,10,277,42.820611,-73.835667,Lucent,2,180,Active,,,,,,,,,,,,,,,
65,AL33XC363,ALB-ALBANY-MSC_1,10,277,42.820611,-73.835667,Lucent,3,300,Active,,,,,,,,,,,,,,,
66,AL03XC034,ALB-ALBANY-MSC_1,10,277,43.169722,-73.714194,Lucent,1,25,Active,,,,,,,,,,,,,,,
66,AL03XC034,ALB-ALBANY-MSC_1,10,277,43.169722,-73.714194,Lucent,2,170,Active,,,,,,,,,,,,,,,
66,AL03XC034,ALB-ALBANY-MSC_1,10,277,43.169722,-73.714194,Lucent,3,290,Active,,,,,,,,,,,,,,,
67,AL03XC035,ALB-ALBANY-MSC_1,10,277,42.739444,-73.660833,Lucent,1,65,Active,,,,,,,,,,,,,,,
67,AL03XC035,ALB-ALBANY-MSC_1,10,277,42.739444,-73.660833,Lucent,2,155,Active,,,,,,,,,,,,,,,
67,AL03XC035,ALB-ALBANY-MSC_1,10,277,42.739444,-73.660833,Lucent,3,350,Active,,,,,,,,,,,,,,,
68,AL03XC072,ALB-ALBANY-MSC_1,10,277,42.650833,-73.755833,Lucent,1,350,Active,,,,,,,,,,,,,,,
68,AL03XC072,ALB-ALBANY-MSC_1,10,277,42.650833,-73.755833,Lucent,2,120,Active,,,,,,,,,,,,,,,
68,AL03XC072,ALB-ALBANY-MSC_1,10,277,42.650833,-73.755833,Lucent,3,250,Active,,,,,,,,,,,,,,,
69,AL03XC037,ALB-ALBANY-MSC_1,10,277,42.623056,-73.783056,Lucent,1,20,Active,,,,,,,,,,,,,,,
69,AL03XC037,ALB-ALBANY-MSC_1,10,277,42.623056,-73.783056,Lucent,2,140,Active,,,,,,,,,,,,,,,
69,AL03XC037,ALB-ALBANY-MSC_1,10,277,42.623056,-73.783056,Lucent,3,260,Active,,,,,,,,,,,,,,,
70,AL03XC036,ALB-ALBANY-MSC_1,10,277,42.646944,-73.755556,Lucent,1,40,Active,,,,,,,,,,,,,,,
70,AL03XC036,ALB-ALBANY-MSC_1,10,277,42.646944,-73.755556,Lucent,2,220,Active,,,,,,,,,,,,,,,
70,AL03XC036,ALB-ALBANY-MSC_1,10,277,42.646944,-73.755556,Lucent,3,310,Active,,,,,,,,,,,,,,,
71,AL03XC038,ALB-ALBANY-MSC_1,10,277,42.641111,-73.751111,Lucent,1,50,Active,,,,,,,,,,,,,,,
71,AL03XC038,ALB-ALBANY-MSC_1,10,277,42.641111,-73.751111,Lucent,2,160,Active,,,,,,,,,,,,,,,
71,AL03XC038,ALB-ALBANY-MSC_1,10,277,42.641111,-73.751111,Lucent,3,260,Active,,,,,,,,,,,,,,,
72,AL03XC039,ALB-ALBANY-MSC_1,10,277,42.647778,-73.704722,Lucent,1,50,Active,,,,,,,,,,,,,,,
72,AL03XC039,ALB-ALBANY-MSC_1,10,277,42.647778,-73.704722,Lucent,2,160,Active,,,,,,,,,,,,,,,
72,AL03XC039,ALB-ALBANY-MSC_1,10,277,42.647778,-73.704722,Lucent,3,280,Active,,,,,,,,,,,,,,,
