Cell#,Cascade ID,Switch,NEID,Repoll#,Latitude,Longitude,BTS Manufacturer,Sector,Azimuth,CDR Status,,,,,,,,,,,,,,,
16,PL55XC310,PHL-PHILADELPHIA 1,26,230,39.966075,-75.178283,Lucent,3,248,Active,,,,,,,,,,,,,,,
17,PL60XC294,PHL-PHILADELPHIA 1,26,230,39.900528,-75.350294,Lucent,1,80,Active,,,,,,,,,,,,,,,
17,PL60XC294,PHL-PHILADELPHIA 1,26,230,39.900528,-75.350294,Lucent,2,200,Active,,,,,,,,,,,,,,,
17,PL60XC294,PHL-PHILADELPHIA 1,26,230,39.900528,-75.350294,Lucent,3,320,Active,,,,,,,,,,,,,,,
18,PL03XC018,PHL-PHILADELPHIA 1,26,230,39.924722,-75.144722,Lucent,1,345,Active,,,,,,,,,,,,,,,
18,PL03XC018,PHL-PHILADELPHIA 1,26,230,39.924722,-75.144722,Lucent,2,225,Active,,,,,,,,,,,,,,,
18,PL03XC018,PHL-PHILADELPHIA 1,26,230,39.924722,-75.144722,Lucent,3,285,Active,,,,,,,,,,,,,,,
19,PL03XC019,PHL-PHILADELPHIA 1,26,230,39.933056,-75.201667,Lucent,1,75,Active,,,,,,,,,,,,,,,
19,PL03XC019,PHL-PHILADELPHIA 1,26,230,39.933056,-75.201667,Lucent,2,125,Active,,,,,,,,,,,,,,,
19,PL03XC019,PHL-PHILADELPHIA 1,26,230,39.933056,-75.201667,Lucent,3,0,Active,,,,,,,,,,,,,,,
20,PL03XC029,PHL-PHILADELPHIA 1,26,230,40.038889,-75.243611,Lucent,1,60,Active,,,,,,,,,,,,,,,
20,PL03XC029,PHL-PHILADELPHIA 1,26,230,40.038889,-75.243611,Lucent,2,180,Active,,,,,,,,,,,,,,,
20,PL03XC029,PHL-PHILADELPHIA 1,26,230,40.038889,-75.243611,Lucent,3,300,Active,,,,,,,,,,,,,,,
21,PL03XC021,PHL-PHILADELPHIA 1,26,230,39.9975,-75.124444,Lucent,1,90,Active,,,,,,,,,,,,,,,
21,PL03XC021,PHL-PHILADELPHIA 1,26,230,39.9975,-75.124444,Lucent,2,210,Active,,,,,,,,,,,,,,,
21,PL03XC021,PHL-PHILADELPHIA 1,26,230,39.9975,-75.124444,Lucent,3,330,Active,,,,,,,,,,,,,,,
22,PL03XC022,PHL-PHILADELPHIA 1,26,230,39.989167,-75.174444,Lucent,1,0,Active,,,,,,,,,,,,,,,
22,PL03XC022,PHL-PHILADELPHIA 1,26,230,39.989167,-75.174444,Lucent,2,120,Active,,,,,,,,,,,,,,,
22,PL03XC022,PHL-PHILADELPHIA 1,26,230,39.989167,-75.174444,Lucent,3,240,Active,,,,,,,,,,,,,,,
23,PL54XC607,PHL-PHILADELPHIA 1,26,230,39.949775,-75.167996,Lucent,1,43,Active,,,,,,,,,,,,,,,
23,PL54XC607,PHL-PHILADELPHIA 1,26,230,39.949775,-75.167996,Lucent,2,180,Active,,,,,,,,,,,,,,,
23,PL54XC607,PHL-PHILADELPHIA 1,26,230,39.949775,-75.167996,Lucent,3,310,Active,,,,,,,,,,,,,,,
24,PL03XC024,PHL-PHILADELPHIA 1,26,230,39.905833,-75.191667,Lucent,1,60,Active,,,,,,,,,,,,,,,
24,PL03XC024,PHL-PHILADELPHIA 1,26,230,39.905833,-75.191667,Lucent,2,190,Active,,,,,,,,,,,,,,,
24,PL03XC024,PHL-PHILADELPHIA 1,26,230,39.905833,-75.191667,Lucent,3,260,Active,,,,,,,,,,,,,,,
25,PL03XC121,PHL-PHILADELPHIA 1,26,230,40.058333,-75.238889,Lucent,1,20,Active,,,,,,,,,,,,,,,
25,PL03XC121,PHL-PHILADELPHIA 1,26,230,40.058333,-75.238889,Lucent,2,120,Active,,,,,,,,,,,,,,,
25,PL03XC121,PHL-PHILADELPHIA 1,26,230,40.058333,-75.238889,Lucent,3,240,Active,,,,,,,,,,,,,,,
26,PL03XC026,PHL-PHILADELPHIA 1,26,230,39.902222,-75.152222,Lucent,1,80,Active,,,,,,,,,,,,,,,
26,PL03XC026,PHL-PHILADELPHIA 1,26,230,39.902222,-75.152222,Lucent,2,265,Active,,,,,,,,,,,,,,,
26,PL03XC026,PHL-PHILADELPHIA 1,26,230,39.902222,-75.152222,Lucent,3,355,Active,,,,,,,,,,,,,,,
27,PL03XC027,PHL-PHILADELPHIA 1,26,230,40.014444,-75.175833,Lucent,1,100,Active,,,,,,,,,,,,,,,
27,PL03XC027,PHL-PHILADELPHIA 1,26,230,40.014444,-75.175833,Lucent,2,180,Active,,,,,,,,,,,,,,,
27,PL03XC027,PHL-PHILADELPHIA 1,26,230,40.014444,-75.175833,Lucent,3,320,Active,,,,,,,,,,,,,,,
28,PL03XC028,PHL-PHILADELPHIA 1,26,230,39.889166,-75.2325,Lucent,1,340,Active,,,,,,,,,,,,,,,
28,PL03XC028,PHL-PHILADELPHIA 1,26,230,39.889166,-75.2325,Lucent,2,100,Active,,,,,,,,,,,,,,,
28,PL03XC028,PHL-PHILADELPHIA 1,26,230,39.889166,-75.2325,Lucent,3,215,Active,,,,,,,,,,,,,,,
29,PL60XC296,PHL-PHILADELPHIA 1,26,230,39.93558,-75.33438,Lucent,1,0,Active,,,,,,,,,,,,,,,
29,PL60XC296,PHL-PHILADELPHIA 1,26,230,39.93558,-75.33438,Lucent,2,120,Active,,,,,,,,,,,,,,,
29,PL60XC296,PHL-PHILADELPHIA 1,26,230,39.93558,-75.33438,Lucent,3,240,Active,,,,,,,,,,,,,,,
30,PL23XC567,PHL-PHILADELPHIA 1,26,230,39.937778,-75.574167,Lucent,1,20,Active,,,,,,,,,,,,,,,
30,PL23XC567,PHL-PHILADELPHIA 1,26,230,39.937778,-75.574167,Lucent,2,170,Active,,,,,,,,,,,,,,,
30,PL23XC567,PHL-PHILADELPHIA 1,26,230,39.937778,-75.574167,Lucent,3,290,Active,,,,,,,,,,,,,,,
31,PL60XC298,PHL-PHILADELPHIA 1,26,230,39.946917,-75.291139,Lucent,1,10,Active,,,,,,,,,,,,,,,
31,PL60XC298,PHL-PHILADELPHIA 1,26,230,39.946917,-75.291139,Lucent,2,130,Active,,,,,,,,,,,,,,,
31,PL60XC298,PHL-PHILADELPHIA 1,26,230,39.946917,-75.291139,Lucent,3,250,Active,,,,,,,,,,,,,,,
32,PL60XC307,PHL-PHILADELPHIA 1,26,230,40.037419,-75.211247,Lucent,1,60,Active,,,,,,,,,,,,,,,
32,PL60XC307,PHL-PHILADELPHIA 1,26,230,40.037419,-75.211247,Lucent,2,190,Active,,,,,,,,,,,,,,,
32,PL60XC307,PHL-PHILADELPHIA 1,26,230,40.037419,-75.211247,Lucent,3,290,Active,,,,,,,,,,,,,,,
33,PL70XC173,PHL-PHILADELPHIA 1,26,230,39.968642,-75.232989,Lucent,1,60,Active,,,,,,,,,,,,,,,
33,PL70XC173,PHL-PHILADELPHIA 1,26,230,39.968642,-75.232989,Lucent,2,180,Active,,,,,,,,,,,,,,,
33,PL70XC173,PHL-PHILADELPHIA 1,26,230,39.968642,-75.232989,Lucent,3,280,Active,,,,,,,,,,,,,,,
34,PL54XC608,PHL-PHILADELPHIA 1,26,230,39.931389,-75.157778,Lucent,1,60,Active,,,,,,,,,,,,,,,
34,PL54XC608,PHL-PHILADELPHIA 1,26,230,39.931389,-75.157778,Lucent,2,180,Active,,,,,,,,,,,,,,,
34,PL54XC608,PHL-PHILADELPHIA 1,26,230,39.931389,-75.157778,Lucent,3,300,Active,,,,,,,,,,,,,,,
36,PL54XC624,PHL-PHILADELPHIA 1,26,230,39.878889,-75.397222,Lucent,1,60,Active,,,,,,,,,,,,,,,
36,PL54XC624,PHL-PHILADELPHIA 1,26,230,39.878889,-75.397222,Lucent,2,180,Active,,,,,,,,,,,,,,,
36,PL54XC624,PHL-PHILADELPHIA 1,26,230,39.878889,-75.397222,Lucent,3,300,Active,,,,,,,,,,,,,,,
37,PL55XC305,PHL-PHILADELPHIA 1,26,230,39.925278,-75.304606,Lucent,1,0,Active,,,,,,,,,,,,,,,
37,PL55XC305,PHL-PHILADELPHIA 1,26,230,39.925278,-75.304606,Lucent,2,120,Active,,,,,,,,,,,,,,,
37,PL55XC305,PHL-PHILADELPHIA 1,26,230,39.925278,-75.304606,Lucent,3,240,Active,,,,,,,,,,,,,,,
38,PL60XC008,PHL-PHILADELPHIA 1,26,230,40.0272,-75.115,Lucent,1,130,Active,,,,,,,,,,,,,,,
38,PL60XC008,PHL-PHILADELPHIA 1,26,230,40.0272,-75.115,Lucent,2,250,Active,,,,,,,,,,,,,,,
38,PL60XC008,PHL-PHILADELPHIA 1,26,230,40.0272,-75.115,Lucent,3,330,Active,,,,,,,,,,,,,,,
39,PL03XC039,PHL-PHILADELPHIA 1,26,230,39.9325,-75.224167,Lucent,1,60,Active,,,,,,,,,,,,,,,
39,PL03XC039,PHL-PHILADELPHIA 1,26,230,39.9325,-75.224167,Lucent,2,180,Active,,,,,,,,,,,,,,,
39,PL03XC039,PHL-PHILADELPHIA 1,26,230,39.9325,-75.224167,Lucent,3,300,Active,,,,,,,,,,,,,,,
40,PL55XC309,PHL-PHILADELPHIA 1,26,230,40.043083,-75.169278,Lucent,1,50,Active,,,,,,,,,,,,,,,
40,PL55XC309,PHL-PHILADELPHIA 1,26,230,40.043083,-75.169278,Lucent,2,180,Active,,,,,,,,,,,,,,,
40,PL55XC309,PHL-PHILADELPHIA 1,26,230,40.043083,-75.169278,Lucent,3,300,Active,,,,,,,,,,,,,,,
41,PL60XC315,PHL-PHILADELPHIA 1,26,230,39.848086,-75.359775,Lucent,1,45,Active,,,,,,,,,,,,,,,
41,PL60XC315,PHL-PHILADELPHIA 1,26,230,39.848086,-75.359775,Lucent,2,200,Active,,,,,,,,,,,,,,,
41,PL60XC315,PHL-PHILADELPHIA 1,26,230,39.848086,-75.359775,Lucent,3,310,Active,,,,,,,,,,,,,,,
42,PL60XC319,PHL-PHILADELPHIA 1,26,230,39.832694,-75.397797,Lucent,1,315,Active,,,,,,,,,,,,,,,
42,PL60XC319,PHL-PHILADELPHIA 1,26,230,39.832694,-75.397797,Lucent,2,80,Active,,,,,,,,,,,,,,,
42,PL60XC319,PHL-PHILADELPHIA 1,26,230,39.832694,-75.397797,Lucent,3,195,Active,,,,,,,,,,,,,,,
43,PL03XC008,PHL-PHILADELPHIA 1,26,230,39.958611,-75.161667,Lucent,1,60,Active,,,,,,,,,,,,,,,
43,PL03XC008,PHL-PHILADELPHIA 1,26,230,39.958611,-75.161667,Lucent,2,220,Active,,,,,,,,,,,,,,,
43,PL03XC008,PHL-PHILADELPHIA 1,26,230,39.958611,-75.161667,Lucent,3,300,Active,,,,,,,,,,,,,,,
44,PL54XC700,PHL-PHILADELPHIA 1,26,230,39.856222,-75.421306,Lucent,1,30,Active,,,,,,,,,,,,,,,
44,PL54XC700,PHL-PHILADELPHIA 1,26,230,39.856222,-75.421306,Lucent,2,190,Active,,,,,,,,,,,,,,,
44,PL54XC700,PHL-PHILADELPHIA 1,26,230,39.856222,-75.421306,Lucent,3,270,Active,,,,,,,,,,,,,,,
45,PL13XC273,PHL-PHILADELPHIA 1,26,230,39.941028,-75.152722,Lucent,1,30,Active,,,,,,,,,,,,,,,
45,PL13XC273,PHL-PHILADELPHIA 1,26,230,39.941028,-75.152722,Lucent,2,150,Active,,,,,,,,,,,,,,,
45,PL13XC273,PHL-PHILADELPHIA 1,26,230,39.941028,-75.152722,Lucent,3,270,Active,,,,,,,,,,,,,,,
46,PL54XC600,PHL-PHILADELPHIA 1,26,230,39.986944,-75.156389,Lucent,1,0,Active,,,,,,,,,,,,,,,
46,PL54XC600,PHL-PHILADELPHIA 1,26,230,39.986944,-75.156389,Lucent,2,165,Active,,,,,,,,,,,,,,,
46,PL54XC600,PHL-PHILADELPHIA 1,26,230,39.986944,-75.156389,Lucent,3,240,Active,,,,,,,,,,,,,,,
47,PL60XC338,PHL-PHILADELPHIA 1,26,230,39.970719,-75.319458,Lucent,1,80,Active,,,,,,,,,,,,,,,
47,PL60XC338,PHL-PHILADELPHIA 1,26,230,39.970719,-75.319458,Lucent,2,200,Active,,,,,,,,,,,,,,,
47,PL60XC338,PHL-PHILADELPHIA 1,26,230,39.970719,-75.319458,Lucent,3,320,Active,,,,,,,,,,,,,,,
48,PL60XC313,PHL-PHILADELPHIA 1,26,230,40.005656,-75.088917,Lucent,1,60,Active,,,,,,,,,,,,,,,
48,PL60XC313,PHL-PHILADELPHIA 1,26,230,40.005656,-75.088917,Lucent,2,220,Active,,,,,,,,,,,,,,,
48,PL60XC313,PHL-PHILADELPHIA 1,26,230,40.005656,-75.088917,Lucent,3,330,Active,,,,,,,,,,,,,,,
49,PL60XC794,PHL-PHILADELPHIA 1,26,230,39.951397,-75.175842,Lucent,1,0,Active,,,,,,,,,,,,,,,
49,PL60XC794,PHL-PHILADELPHIA 1,26,230,39.951397,-75.175842,Lucent,2,110,Active,,,,,,,,,,,,,,,
49,PL60XC794,PHL-PHILADELPHIA 1,26,230,39.951397,-75.175842,Lucent,3,270,Active,,,,,,,,,,,,,,,
50,PL13XC382,PHL-PHILADELPHIA 1,26,230,39.8925,-75.316111,Lucent,1,0,Active,,,,,,,,,,,,,,,
50,PL13XC382,PHL-PHILADELPHIA 1,26,230,39.8925,-75.316111,Lucent,2,120,Active,,,,,,,,,,,,,,,
50,PL13XC382,PHL-PHILADELPHIA 1,26,230,39.8925,-75.316111,Lucent,3,240,Active,,,,,,,,,,,,,,,
51,PL64XC013,PHL-PHILADELPHIA 1,26,230,39.868,-75.33414,Lucent,1,0,Active,,,,,,,,,,,,,,,
51,PL64XC013,PHL-PHILADELPHIA 1,26,230,39.8845,-75.3031,Lucent,2,0,Active,,,,,,,,,,,,,,,
51,PL64XC013,PHL-PHILADELPHIA 1,26,230,39.901006,-75.295064,Lucent,3,0,Active,,,,,,,,,,,,,,,
52,PL60XC343,PHL-PHILADELPHIA 1,26,230,39.873997,-75.256881,Lucent,1,30,Active,,,,,,,,,,,,,,,
52,PL60XC343,PHL-PHILADELPHIA 1,26,230,39.873997,-75.256881,Lucent,2,90,Active,,,,,,,,,,,,,,,
52,PL60XC343,PHL-PHILADELPHIA 1,26,230,39.873997,-75.256881,Lucent,3,245,Active,,,,,,,,,,,,,,,
53,PL70XC176,PHL-PHILADELPHIA 1,26,230,40.011347,-75.144139,Lucent,1,0,Active,,,,,,,,,,,,,,,
53,PL70XC176,PHL-PHILADELPHIA 1,26,230,40.011347,-75.144139,Lucent,2,110,Active,,,,,,,,,,,,,,,
53,PL70XC176,PHL-PHILADELPHIA 1,26,230,40.011347,-75.144139,Lucent,3,240,Active,,,,,,,,,,,,,,,
54,PL60XC024,PHL-PHILADELPHIA 1,26,230,39.91761,-75.15814,Lucent,1,350,Active,,,,,,,,,,,,,,,
54,PL60XC024,PHL-PHILADELPHIA 1,26,230,39.91761,-75.15814,Lucent,2,140,Active,,,,,,,,,,,,,,,
54,PL60XC024,PHL-PHILADELPHIA 1,26,230,39.91761,-75.15814,Lucent,3,240,Active,,,,,,,,,,,,,,,
56,PL54XC623,PHL-PHILADELPHIA 1,26,230,39.954856,-75.193994,Lucent,1,45,Active,,,,,,,,,,,,,,,
56,PL54XC623,PHL-PHILADELPHIA 1,26,230,39.954856,-75.193994,Lucent,2,120,Active,,,,,,,,,,,,,,,
56,PL54XC623,PHL-PHILADELPHIA 1,26,230,39.954856,-75.193994,Lucent,3,200,Active,,,,,,,,,,,,,,,
57,PL73XC114,PHL-PHILADELPHIA 1,26,230,39.980797,-75.246481,Lucent,1,30,Active,,,,,,,,,,,,,,,
57,PL73XC114,PHL-PHILADELPHIA 1,26,230,39.980797,-75.246481,Lucent,2,150,Active,,,,,,,,,,,,,,,
57,PL73XC114,PHL-PHILADELPHIA 1,26,230,39.980797,-75.246481,Lucent,3,270,Active,,,,,,,,,,,,,,,
58,PL73XC117,PHL-PHILADELPHIA 1,26,230,39.970961,-75.147289,Lucent,1,345,Active,,,,,,,,,,,,,,,
58,PL73XC117,PHL-PHILADELPHIA 1,26,230,39.970961,-75.147289,Lucent,2,110,Active,,,,,,,,,,,,,,,
58,PL73XC117,PHL-PHILADELPHIA 1,26,230,39.970961,-75.147289,Lucent,3,210,Active,,,,,,,,,,,,,,,
59,PL73XC149,PHL-PHILADELPHIA 1,26,230,39.987153,-75.105331,Lucent,1,30,Active,,,,,,,,,,,,,,,
59,PL73XC149,PHL-PHILADELPHIA 1,26,230,39.987153,-75.105331,Lucent,2,150,Active,,,,,,,,,,,,,,,
59,PL73XC149,PHL-PHILADELPHIA 1,26,230,39.987153,-75.105331,Lucent,3,270,Active,,,,,,,,,,,,,,,
60,PL23XC527,PHL-PHILADELPHIA 1,26,230,39.9018,-75.172469,Lucent,1,5,Active,,,,,,,,,,,,,,,
60,PL23XC527,PHL-PHILADELPHIA 1,26,230,39.9018,-75.172469,Lucent,2,92,Active,,,,,,,,,,,,,,,
60,PL23XC527,PHL-PHILADELPHIA 1,26,230,39.9018,-75.172469,Lucent,3,212,Active,,,,,,,,,,,,,,,
61,PL54XC638,PHL-PHILADELPHIA 1,26,230,40.011167,-75.260167,Lucent,1,10,Active,,,,,,,,,,,,,,,
61,PL54XC638,PHL-PHILADELPHIA 1,26,230,40.011167,-75.260167,Lucent,2,110,Active,,,,,,,,,,,,,,,
61,PL54XC638,PHL-PHILADELPHIA 1,26,230,40.011167,-75.260167,Lucent,3,230,Active,,,,,,,,,,,,,,,
62,PL23XC507,PHL-PHILADELPHIA 1,26,230,39.944306,-75.213194,Lucent,1,60,Nonactive,,,,,,,,,,,,,,,
62,PL23XC507,PHL-PHILADELPHIA 1,26,230,39.944306,-75.213194,Lucent,2,180,Nonactive,,,,,,,,,,,,,,,
62,PL23XC507,PHL-PHILADELPHIA 1,26,230,39.944306,-75.213194,Lucent,3,320,Nonactive,,,,,,,,,,,,,,,
63,PL23XC505,PHL-PHILADELPHIA 1,26,230,39.939444,-75.177222,Lucent,1,60,Active,,,,,,,,,,,,,,,
63,PL23XC505,PHL-PHILADELPHIA 1,26,230,39.939444,-75.177222,Lucent,2,180,Active,,,,,,,,,,,,,,,
63,PL23XC505,PHL-PHILADELPHIA 1,26,230,39.939444,-75.177222,Lucent,3,300,Active,,,,,,,,,,,,,,,
64,PL73XC154,PHL-PHILADELPHIA 1,26,230,39.838094,-75.497033,Lucent,1,20,Active,,,,,,,,,,,,,,,
64,PL73XC154,PHL-PHILADELPHIA 1,26,230,39.838094,-75.497033,Lucent,2,170,Active,,,,,,,,,,,,,,,
64,PL73XC154,PHL-PHILADELPHIA 1,26,230,39.838094,-75.497033,Lucent,3,260,Active,,,,,,,,,,,,,,,
66,PL23XC521,PHL-PHILADELPHIA 1,26,230,40.027222,-75.16,Lucent,1,60,Active,,,,,,,,,,,,,,,
66,PL23XC521,PHL-PHILADELPHIA 1,26,230,40.027222,-75.16,Lucent,2,180,Active,,,,,,,,,,,,,,,
66,PL23XC521,PHL-PHILADELPHIA 1,26,230,40.027222,-75.16,Lucent,3,300,Active,,,,,,,,,,,,,,,
67,PL73XC156,PHL-PHILADELPHIA 1,26,230,39.8912,-75.277897,Lucent,1,60,Active,,,,,,,,,,,,,,,
67,PL73XC156,PHL-PHILADELPHIA 1,26,230,39.8912,-75.277897,Lucent,2,180,Active,,,,,,,,,,,,,,,
67,PL73XC156,PHL-PHILADELPHIA 1,26,230,39.8912,-75.277897,Lucent,3,300,Active,,,,,,,,,,,,,,,
68,PL03XC068,PHL-PHILADELPHIA 1,26,230,39.859722,-75.345833,Lucent,1,50,Active,,,,,,,,,,,,,,,
68,PL03XC068,PHL-PHILADELPHIA 1,26,230,39.859722,-75.345833,Lucent,2,250,Active,,,,,,,,,,,,,,,
68,PL03XC068,PHL-PHILADELPHIA 1,26,230,39.859722,-75.345833,Lucent,3,330,Active,,,,,,,,,,,,,,,
69,PL73XC157,PHL-PHILADELPHIA 1,26,230,39.982943,-75.381916,Lucent,1,75,Active,,,,,,,,,,,,,,,
69,PL73XC157,PHL-PHILADELPHIA 1,26,230,39.982943,-75.381916,Lucent,2,160,Active,,,,,,,,,,,,,,,
69,PL73XC157,PHL-PHILADELPHIA 1,26,230,39.982943,-75.381916,Lucent,3,300,Active,,,,,,,,,,,,,,,
70,PL03XC069,PHL-PHILADELPHIA 1,26,230,39.8725,-75.274444,Lucent,1,50,Active,,,,,,,,,,,,,,,
70,PL03XC069,PHL-PHILADELPHIA 1,26,230,39.8725,-75.274444,Lucent,2,290,Active,,,,,,,,,,,,,,,
70,PL03XC069,PHL-PHILADELPHIA 1,26,230,39.8725,-75.274444,Lucent,3,350,Active,,,,,,,,,,,,,,,
71,PL03XC071,PHL-PHILADELPHIA 1,26,230,39.870278,-75.453333,Lucent,1,60,Active,,,,,,,,,,,,,,,
71,PL03XC071,PHL-PHILADELPHIA 1,26,230,39.870278,-75.453333,Lucent,2,180,Active,,,,,,,,,,,,,,,
71,PL03XC071,PHL-PHILADELPHIA 1,26,230,39.870278,-75.453333,Lucent,3,270,Active,,,,,,,,,,,,,,,
72,PL03XC072,PHL-PHILADELPHIA 1,26,230,39.836111,-75.424167,Lucent,1,60,Active,,,,,,,,,,,,,,,
72,PL03XC072,PHL-PHILADELPHIA 1,26,230,39.836111,-75.424167,Lucent,2,160,Active,,,,,,,,,,,,,,,
72,PL03XC072,PHL-PHILADELPHIA 1,26,230,39.836111,-75.424167,Lucent,3,300,Active,,,,,,,,,,,,,,,
