Cell#,Cascade ID,Switch,NEID,Repoll#,Latitude,Longitude,BTS Manufacturer,Sector,Azimuth,CDR Status,,,,,,,,,,,,,,,
49,WA03SH189,EDN-EDINBURG-MSC_1,63,120,39.64789,-77.55875,Lucent,3,325,Active,,,,,,,,,,,,,,,
50,WA03SH190,EDN-EDINBURG-MSC_1,63,120,39.50497,-77.646861,Lucent,1,45,Active,,,,,,,,,,,,,,,
50,WA03SH190,EDN-EDINBURG-MSC_1,63,120,39.50497,-77.646861,Lucent,2,180,Active,,,,,,,,,,,,,,,
50,WA03SH190,EDN-EDINBURG-MSC_1,63,120,39.50497,-77.646861,Lucent,3,300,Active,,,,,,,,,,,,,,,
51,WA03SH193,EDN-EDINBURG-MSC_1,63,120,39.29834,-77.85806,Lucent,1,40,Active,,,,,,,,,,,,,,,
51,WA03SH193,EDN-EDINBURG-MSC_1,63,120,39.29834,-77.85806,Lucent,2,180,Active,,,,,,,,,,,,,,,
51,WA03SH193,EDN-EDINBURG-MSC_1,63,120,39.29834,-77.85806,Lucent,3,285,Active,,,,,,,,,,,,,,,
52,WA03SH194,EDN-EDINBURG-MSC_1,63,120,38.45569,-78.95513,Lucent,1,100,Active,,,,,,,,,,,,,,,
52,WA03SH194,EDN-EDINBURG-MSC_1,63,120,38.45569,-78.95513,Lucent,2,210,Active,,,,,,,,,,,,,,,
52,WA03SH194,EDN-EDINBURG-MSC_1,63,120,38.45569,-78.95513,Lucent,3,310,Active,,,,,,,,,,,,,,,
53,WA03SH195,EDN-EDINBURG-MSC_1,63,120,39.39612,-77.91889,Lucent,1,110,Active,,,,,,,,,,,,,,,
53,WA03SH195,EDN-EDINBURG-MSC_1,63,120,39.39612,-77.91889,Lucent,2,230,Active,,,,,,,,,,,,,,,
53,WA03SH195,EDN-EDINBURG-MSC_1,63,120,39.39612,-77.91889,Lucent,3,335,Active,,,,,,,,,,,,,,,
54,PL04SH201,EDN-EDINBURG-MSC_1,63,120,40.42,-76.54333,Lucent,1,60,Active,,,,,,,,,,,,,,,
54,PL04SH201,EDN-EDINBURG-MSC_1,63,120,40.42,-76.54333,Lucent,2,180,Active,,,,,,,,,,,,,,,
54,PL04SH201,EDN-EDINBURG-MSC_1,63,120,40.42,-76.54333,Lucent,3,300,Active,,,,,,,,,,,,,,,
55,PL04SH202,EDN-EDINBURG-MSC_1,63,120,40.22172,-76.48889,Lucent,1,60,Active,,,,,,,,,,,,,,,
55,PL04SH202,EDN-EDINBURG-MSC_1,63,120,40.22172,-76.48889,Lucent,2,180,Active,,,,,,,,,,,,,,,
55,PL04SH202,EDN-EDINBURG-MSC_1,63,120,40.22172,-76.48889,Lucent,3,300,Active,,,,,,,,,,,,,,,
56,PL04SH203,EDN-EDINBURG-MSC_1,63,120,40.20861,-76.73473,Lucent,1,60,Active,,,,,,,,,,,,,,,
56,PL04SH203,EDN-EDINBURG-MSC_1,63,120,40.20861,-76.73473,Lucent,2,180,Active,,,,,,,,,,,,,,,
56,PL04SH203,EDN-EDINBURG-MSC_1,63,120,40.20861,-76.73473,Lucent,3,300,Active,,,,,,,,,,,,,,,
57,PL04SH204,EDN-EDINBURG-MSC_1,63,120,40.19207,-76.62489,Lucent,1,20,Active,,,,,,,,,,,,,,,
57,PL04SH204,EDN-EDINBURG-MSC_1,63,120,40.19207,-76.62489,Lucent,2,130,Active,,,,,,,,,,,,,,,
57,PL04SH204,EDN-EDINBURG-MSC_1,63,120,40.19207,-76.62489,Lucent,3,280,Active,,,,,,,,,,,,,,,
58,PL04SH205,EDN-EDINBURG-MSC_1,63,120,40.18,-76.83714,Lucent,1,60,Active,,,,,,,,,,,,,,,
58,PL04SH205,EDN-EDINBURG-MSC_1,63,120,40.18,-76.83714,Lucent,2,180,Active,,,,,,,,,,,,,,,
58,PL04SH205,EDN-EDINBURG-MSC_1,63,120,40.18,-76.83714,Lucent,3,300,Active,,,,,,,,,,,,,,,
59,PL04SH206,EDN-EDINBURG-MSC_1,63,120,40.09186,-76.77269,Lucent,1,60,Active,,,,,,,,,,,,,,,
59,PL04SH206,EDN-EDINBURG-MSC_1,63,120,40.09186,-76.77269,Lucent,2,180,Active,,,,,,,,,,,,,,,
59,PL04SH206,EDN-EDINBURG-MSC_1,63,120,40.09186,-76.77269,Lucent,3,300,Active,,,,,,,,,,,,,,,
60,PL04SH207,EDN-EDINBURG-MSC_1,63,120,40.02097,-76.74953,Lucent,1,60,Active,,,,,,,,,,,,,,,
60,PL04SH207,EDN-EDINBURG-MSC_1,63,120,40.02097,-76.74953,Lucent,2,180,Active,,,,,,,,,,,,,,,
60,PL04SH207,EDN-EDINBURG-MSC_1,63,120,40.02097,-76.74953,Lucent,3,300,Active,,,,,,,,,,,,,,,
61,PL04SH208,EDN-EDINBURG-MSC_1,63,120,39.94094,-76.69944,Lucent,1,80,Active,,,,,,,,,,,,,,,
61,PL04SH208,EDN-EDINBURG-MSC_1,63,120,39.94094,-76.69944,Lucent,2,190,Active,,,,,,,,,,,,,,,
61,PL04SH208,EDN-EDINBURG-MSC_1,63,120,39.94094,-76.69944,Lucent,3,300,Active,,,,,,,,,,,,,,,
62,PL04SH209,EDN-EDINBURG-MSC_1,63,120,39.98211,-76.66759,Lucent,1,60,Active,,,,,,,,,,,,,,,
62,PL04SH209,EDN-EDINBURG-MSC_1,63,120,39.98211,-76.66759,Lucent,2,180,Active,,,,,,,,,,,,,,,
62,PL04SH209,EDN-EDINBURG-MSC_1,63,120,39.98211,-76.66759,Lucent,3,300,Active,,,,,,,,,,,,,,,
63,PL04SH210,EDN-EDINBURG-MSC_1,63,120,40.00768,-76.60199,Lucent,1,80,Active,,,,,,,,,,,,,,,
63,PL04SH210,EDN-EDINBURG-MSC_1,63,120,40.00768,-76.60199,Lucent,2,200,Active,,,,,,,,,,,,,,,
63,PL04SH210,EDN-EDINBURG-MSC_1,63,120,40.00768,-76.60199,Lucent,3,320,Active,,,,,,,,,,,,,,,
64,PL04SH211,EDN-EDINBURG-MSC_1,63,120,39.90939,-76.70433,Lucent,1,60,Active,,,,,,,,,,,,,,,
64,PL04SH211,EDN-EDINBURG-MSC_1,63,120,39.90939,-76.70433,Lucent,2,170,Active,,,,,,,,,,,,,,,
64,PL04SH211,EDN-EDINBURG-MSC_1,63,120,39.90939,-76.70433,Lucent,3,300,Active,,,,,,,,,,,,,,,
65,PL04SH212,EDN-EDINBURG-MSC_1,63,120,39.85222,-76.69611,Lucent,1,0,Active,,,,,,,,,,,,,,,
65,PL04SH212,EDN-EDINBURG-MSC_1,63,120,39.85222,-76.69611,Lucent,2,150,Active,,,,,,,,,,,,,,,
65,PL04SH212,EDN-EDINBURG-MSC_1,63,120,39.85222,-76.69611,Lucent,3,280,Active,,,,,,,,,,,,,,,
66,PL04SH213,EDN-EDINBURG-MSC_1,63,120,39.76777,-76.67555,Lucent,1,60,Active,,,,,,,,,,,,,,,
66,PL04SH213,EDN-EDINBURG-MSC_1,63,120,39.76777,-76.67555,Lucent,2,180,Active,,,,,,,,,,,,,,,
66,PL04SH213,EDN-EDINBURG-MSC_1,63,120,39.76777,-76.67555,Lucent,3,300,Active,,,,,,,,,,,,,,,
67,PL04SH214,EDN-EDINBURG-MSC_1,63,120,40.05308,-77.06904,Lucent,1,60,Active,,,,,,,,,,,,,,,
67,PL04SH214,EDN-EDINBURG-MSC_1,63,120,40.05308,-77.06904,Lucent,2,180,Active,,,,,,,,,,,,,,,
67,PL04SH214,EDN-EDINBURG-MSC_1,63,120,40.05308,-77.06904,Lucent,3,300,Active,,,,,,,,,,,,,,,
68,PL04SH215,EDN-EDINBURG-MSC_1,63,120,39.99139,-77.12556,Lucent,1,60,Active,,,,,,,,,,,,,,,
68,PL04SH215,EDN-EDINBURG-MSC_1,63,120,39.99139,-77.12556,Lucent,2,180,Active,,,,,,,,,,,,,,,
68,PL04SH215,EDN-EDINBURG-MSC_1,63,120,39.99139,-77.12556,Lucent,3,300,Active,,,,,,,,,,,,,,,
69,PL04SH216,EDN-EDINBURG-MSC_1,63,120,39.82639,-77.19583,Lucent,1,0,Active,,,,,,,,,,,,,,,
69,PL04SH216,EDN-EDINBURG-MSC_1,63,120,39.82639,-77.19583,Lucent,2,190,Active,,,,,,,,,,,,,,,
