Cell#,Cascade ID,Switch,NEID,Repoll#,Latitude,Longitude,BTS Manufacturer,Sector,Azimuth,CDR Status,,,,,,,,,,,,,,,
11,NY26XC371,NY-WESTBURY 1,30,262,41.061861,-73.772666,Lucent,3,270,Active,,,,,,,,,,,,,,,
12,NY26XC366,NY-WESTBURY 1,30,262,41.006389,-73.694722,Lucent,1,25,Active,,,,,,,,,,,,,,,
12,NY26XC366,NY-WESTBURY 1,30,262,41.006389,-73.694722,Lucent,2,165,Active,,,,,,,,,,,,,,,
12,NY26XC366,NY-WESTBURY 1,30,262,41.006389,-73.694722,Lucent,3,275,Active,,,,,,,,,,,,,,,
13,NY54XC577,NY-WESTBURY 1,30,262,40.920833,-73.896666,Lucent,1,10,Active,,,,,,,,,,,,,,,
13,NY54XC577,NY-WESTBURY 1,30,262,40.920833,-73.896666,Lucent,2,170,Active,,,,,,,,,,,,,,,
13,NY54XC577,NY-WESTBURY 1,30,262,40.920833,-73.896666,Lucent,3,270,Active,,,,,,,,,,,,,,,
14,NY58XC020,NY-WESTBURY 1,30,262,40.877174,-73.862009,Lucent,1,0,Active,,,,,,,,,,,,,,,
14,NY58XC020,NY-WESTBURY 1,30,262,40.877174,-73.862009,Lucent,2,110,Active,,,,,,,,,,,,,,,
14,NY58XC020,NY-WESTBURY 1,30,262,40.877174,-73.862009,Lucent,3,245,Active,,,,,,,,,,,,,,,
15,NY26XC367,NY-WESTBURY 1,30,262,40.960194,-73.739194,Lucent,1,30,Active,,,,,,,,,,,,,,,
15,NY26XC367,NY-WESTBURY 1,30,262,40.960194,-73.739194,Lucent,2,150,Active,,,,,,,,,,,,,,,
15,NY26XC367,NY-WESTBURY 1,30,262,40.960194,-73.739194,Lucent,3,240,Active,,,,,,,,,,,,,,,
16,NY60XC154,NY-WESTBURY 1,30,262,40.862581,-73.843147,Lucent,1,340,Active,,,,,,,,,,,,,,,
16,NY60XC154,NY-WESTBURY 1,30,262,40.862581,-73.843147,Lucent,2,80,Active,,,,,,,,,,,,,,,
16,NY60XC154,NY-WESTBURY 1,30,262,40.862581,-73.843147,Lucent,3,250,Active,,,,,,,,,,,,,,,
17,NY54XC583,NY-WESTBURY 1,30,262,40.889083,-73.790883,Lucent,1,49,Active,,,,,,,,,,,,,,,
17,NY54XC583,NY-WESTBURY 1,30,262,40.889083,-73.790883,Lucent,2,210,Active,,,,,,,,,,,,,,,
17,NY54XC583,NY-WESTBURY 1,30,262,40.889083,-73.790883,Lucent,3,306,Active,,,,,,,,,,,,,,,
18,NY57XC007,NY-WESTBURY 1,30,262,40.877706,-73.906032,Lucent,1,60,Active,,,,,,,,,,,,,,,
18,NY57XC007,NY-WESTBURY 1,30,262,40.877706,-73.906032,Lucent,2,200,Active,,,,,,,,,,,,,,,
18,NY57XC007,NY-WESTBURY 1,30,262,40.877706,-73.906032,Lucent,3,300,Active,,,,,,,,,,,,,,,
19,NY70XC682,NY-WESTBURY 1,30,262,40.86781,-73.921916,Lucent,1,330,Active,,,,,,,,,,,,,,,
19,NY70XC682,NY-WESTBURY 1,30,262,40.86781,-73.921916,Lucent,2,90,Active,,,,,,,,,,,,,,,
19,NY70XC682,NY-WESTBURY 1,30,262,40.86781,-73.921916,Lucent,3,210,Active,,,,,,,,,,,,,,,
20,NY54XC531,NY-WESTBURY 1,30,262,41.146166,-73.813722,Lucent,1,350,Active,,,,,,,,,,,,,,,
20,NY54XC531,NY-WESTBURY 1,30,262,41.146166,-73.813722,Lucent,2,190,Active,,,,,,,,,,,,,,,
20,NY54XC531,NY-WESTBURY 1,30,262,41.146166,-73.813722,Lucent,3,270,Active,,,,,,,,,,,,,,,
21,NY54XC515,NY-WESTBURY 1,30,262,40.913889,-73.777833,Lucent,1,30,Active,,,,,,,,,,,,,,,
21,NY54XC515,NY-WESTBURY 1,30,262,40.913889,-73.777833,Lucent,2,175,Active,,,,,,,,,,,,,,,
21,NY54XC515,NY-WESTBURY 1,30,262,40.913889,-73.777833,Lucent,3,330,Active,,,,,,,,,,,,,,,
22,NY24XC962,NY-WESTBURY 1,30,262,40.842643,-73.846323,Lucent,1,340,Active,,,,,,,,,,,,,,,
22,NY24XC962,NY-WESTBURY 1,30,262,40.842643,-73.846323,Lucent,2,120,Active,,,,,,,,,,,,,,,
22,NY24XC962,NY-WESTBURY 1,30,262,40.842643,-73.846323,Lucent,3,240,Active,,,,,,,,,,,,,,,
23,NY33XC379,NY-WESTBURY 1,30,262,41.108333,-73.72361,Lucent,1,320,Active,,,,,,,,,,,,,,,
23,NY33XC379,NY-WESTBURY 1,30,262,41.108333,-73.72361,Lucent,2,95,Active,,,,,,,,,,,,,,,
23,NY33XC379,NY-WESTBURY 1,30,262,41.108333,-73.72361,Lucent,3,210,Active,,,,,,,,,,,,,,,
24,NY54XC596,NY-WESTBURY 1,30,262,41.065722,-73.863361,Lucent,1,40,Active,,,,,,,,,,,,,,,
24,NY54XC596,NY-WESTBURY 1,30,262,41.065722,-73.863361,Lucent,2,150,Active,,,,,,,,,,,,,,,
24,NY54XC596,NY-WESTBURY 1,30,262,41.065722,-73.863361,Lucent,3,245,Active,,,,,,,,,,,,,,,
25,NY54XC534,NY-WESTBURY 1,30,262,41.07811,-73.863611,Lucent,1,15,Active,,,,,,,,,,,,,,,
25,NY54XC534,NY-WESTBURY 1,30,262,41.07811,-73.863611,Lucent,2,110,Active,,,,,,,,,,,,,,,
25,NY54XC534,NY-WESTBURY 1,30,262,41.07811,-73.863611,Lucent,3,315,Active,,,,,,,,,,,,,,,
26,NY73XC648,NY-WESTBURY 1,30,262,40.874933,-73.910445,Lucent,1,355,Active,,,,,,,,,,,,,,,
26,NY73XC648,NY-WESTBURY 1,30,262,40.874933,-73.910445,Lucent,2,125,Active,,,,,,,,,,,,,,,
26,NY73XC648,NY-WESTBURY 1,30,262,40.874933,-73.910445,Lucent,3,260,Active,,,,,,,,,,,,,,,
29,NY04XC881,NY-WESTBURY 1,30,262,40.866111,-73.927499,Lucent,1,320,Active,,,,,,,,,,,,,,,
29,NY04XC881,NY-WESTBURY 1,30,262,40.866111,-73.927499,Lucent,2,90,Active,,,,,,,,,,,,,,,
29,NY04XC881,NY-WESTBURY 1,30,262,40.866111,-73.927499,Lucent,3,190,Active,,,,,,,,,,,,,,,
30,NY04XC882,NY-WESTBURY 1,30,262,40.863333,-73.91861,Lucent,1,0,Active,,,,,,,,,,,,,,,
30,NY04XC882,NY-WESTBURY 1,30,262,40.863333,-73.91861,Lucent,2,110,Active,,,,,,,,,,,,,,,
30,NY04XC882,NY-WESTBURY 1,30,262,40.863333,-73.91861,Lucent,3,240,Active,,,,,,,,,,,,,,,
31,NY73XC504,NY-WESTBURY 1,30,262,40.85683,-73.89034,Lucent,1,25,Active,,,,,,,,,,,,,,,
31,NY73XC504,NY-WESTBURY 1,30,262,40.85683,-73.89034,Lucent,2,140,Active,,,,,,,,,,,,,,,
31,NY73XC504,NY-WESTBURY 1,30,262,40.85683,-73.89034,Lucent,3,270,Active,,,,,,,,,,,,,,,
32,NY54XC516,NY-WESTBURY 1,30,262,41.196666,-73.6875,Lucent,1,40,Active,,,,,,,,,,,,,,,
32,NY54XC516,NY-WESTBURY 1,30,262,41.196666,-73.6875,Lucent,2,210,Active,,,,,,,,,,,,,,,
32,NY54XC516,NY-WESTBURY 1,30,262,41.196666,-73.6875,Lucent,3,280,Active,,,,,,,,,,,,,,,
33,NY33XC367,NY-WESTBURY 1,30,262,41.228638,-73.901889,Lucent,1,25,Active,,,,,,,,,,,,,,,
33,NY33XC367,NY-WESTBURY 1,30,262,41.228638,-73.901889,Lucent,2,250,Active,,,,,,,,,,,,,,,
33,NY33XC367,NY-WESTBURY 1,30,262,41.228638,-73.901889,Lucent,3,310,Active,,,,,,,,,,,,,,,
34,NY25XC901,NY-WESTBURY 1,30,262,40.861667,-73.896944,Lucent,1,315,Active,,,,,,,,,,,,,,,
34,NY25XC901,NY-WESTBURY 1,30,262,40.861667,-73.896944,Lucent,2,80,Active,,,,,,,,,,,,,,,
34,NY25XC901,NY-WESTBURY 1,30,262,40.861667,-73.896944,Lucent,3,190,Active,,,,,,,,,,,,,,,
35,NY58XC019,NY-WESTBURY 1,30,262,40.867249,-73.90311,Lucent,1,85,Active,,,,,,,,,,,,,,,
35,NY58XC019,NY-WESTBURY 1,30,262,40.867249,-73.90311,Lucent,2,190,Active,,,,,,,,,,,,,,,
35,NY58XC019,NY-WESTBURY 1,30,262,40.867249,-73.90311,Lucent,3,320,Active,,,,,,,,,,,,,,,
36,NY73XC669,NY-WESTBURY 1,30,262,40.858663,-73.884542,Lucent,1,20,Active,,,,,,,,,,,,,,,
36,NY73XC669,NY-WESTBURY 1,30,262,40.858663,-73.884542,Lucent,2,150,Active,,,,,,,,,,,,,,,
36,NY73XC669,NY-WESTBURY 1,30,262,40.858663,-73.884542,Lucent,3,280,Active,,,,,,,,,,,,,,,
37,NY25XC578,NY-WESTBURY 1,30,262,40.865833,-73.86,Lucent,1,340,Active,,,,,,,,,,,,,,,
37,NY25XC578,NY-WESTBURY 1,30,262,40.865833,-73.86,Lucent,2,140,Active,,,,,,,,,,,,,,,
37,NY25XC578,NY-WESTBURY 1,30,262,40.865833,-73.86,Lucent,3,230,Active,,,,,,,,,,,,,,,
38,NY54XC581,NY-WESTBURY 1,30,262,40.984439,-73.828055,Lucent,1,40,Active,,,,,,,,,,,,,,,
38,NY54XC581,NY-WESTBURY 1,30,262,40.984439,-73.828055,Lucent,2,150,Active,,,,,,,,,,,,,,,
38,NY54XC581,NY-WESTBURY 1,30,262,40.984439,-73.828055,Lucent,3,230,Active,,,,,,,,,,,,,,,
39,NY73XC787,NY-WESTBURY 1,30,262,40.869156,-73.888756,Lucent,1,15,Active,,,,,,,,,,,,,,,
39,NY73XC787,NY-WESTBURY 1,30,262,40.869156,-73.888756,Lucent,2,150,Active,,,,,,,,,,,,,,,
39,NY73XC787,NY-WESTBURY 1,30,262,40.869156,-73.888756,Lucent,3,250,Active,,,,,,,,,,,,,,,
40,NY06XC440,NY-WESTBURY 1,30,262,41.147777,-73.839166,Lucent,1,30,Active,,,,,,,,,,,,,,,
40,NY06XC440,NY-WESTBURY 1,30,262,41.147777,-73.839166,Lucent,2,140,Active,,,,,,,,,,,,,,,
40,NY06XC440,NY-WESTBURY 1,30,262,41.147777,-73.839166,Lucent,3,270,Active,,,,,,,,,,,,,,,
41,NY05XC848,NY-WESTBURY 1,30,262,40.901389,-73.906667,Lucent,1,30,Active,,,,,,,,,,,,,,,
41,NY05XC848,NY-WESTBURY 1,30,262,40.901389,-73.906667,Lucent,2,120,Active,,,,,,,,,,,,,,,
41,NY05XC848,NY-WESTBURY 1,30,262,40.901389,-73.906667,Lucent,3,250,Active,,,,,,,,,,,,,,,
42,NY05XC849,NY-WESTBURY 1,30,262,40.876388,-73.847777,Lucent,1,355,Active,,,,,,,,,,,,,,,
42,NY05XC849,NY-WESTBURY 1,30,262,40.876388,-73.847777,Lucent,2,120,Active,,,,,,,,,,,,,,,
42,NY05XC849,NY-WESTBURY 1,30,262,40.876388,-73.847777,Lucent,3,235,Active,,,,,,,,,,,,,,,
43,NY33XC399,NY-WESTBURY 1,30,262,41.215833,-73.778055,Lucent,1,25,Active,,,,,,,,,,,,,,,
43,NY33XC399,NY-WESTBURY 1,30,262,41.215833,-73.778055,Lucent,2,210,Active,,,,,,,,,,,,,,,
43,NY33XC399,NY-WESTBURY 1,30,262,41.215833,-73.778055,Lucent,3,290,Active,,,,,,,,,,,,,,,
44,NY73XC796,NY-WESTBURY 1,30,262,40.860663,-73.830149,Lucent,1,40,Active,,,,,,,,,,,,,,,
44,NY73XC796,NY-WESTBURY 1,30,262,40.860663,-73.830149,Lucent,2,160,Active,,,,,,,,,,,,,,,
44,NY73XC796,NY-WESTBURY 1,30,262,40.860663,-73.830149,Lucent,3,270,Active,,,,,,,,,,,,,,,
45,NY06XC437,NY-WESTBURY 1,30,262,41.098055,-73.721944,Lucent,1,50,Active,,,,,,,,,,,,,,,
45,NY06XC437,NY-WESTBURY 1,30,262,41.098055,-73.721944,Lucent,2,170,Active,,,,,,,,,,,,,,,
45,NY06XC437,NY-WESTBURY 1,30,262,41.098055,-73.721944,Lucent,3,290,Active,,,,,,,,,,,,,,,
46,NY06XC428,NY-WESTBURY 1,30,262,41.286666,-73.867777,Lucent,1,50,Active,,,,,,,,,,,,,,,
46,NY06XC428,NY-WESTBURY 1,30,262,41.286666,-73.867777,Lucent,2,200,Active,,,,,,,,,,,,,,,
46,NY06XC428,NY-WESTBURY 1,30,262,41.286666,-73.867777,Lucent,3,310,Active,,,,,,,,,,,,,,,
47,NY16XC385,NY-WESTBURY 1,30,262,41.490555,-73.808333,Lucent,1,40,Active,,,,,,,,,,,,,,,
47,NY16XC385,NY-WESTBURY 1,30,262,41.490555,-73.808333,Lucent,3,220,Active,,,,,,,,,,,,,,,
48,NY25XC329,NY-WESTBURY 1,30,262,40.873333,-73.905278,Lucent,1,45,Active,,,,,,,,,,,,,,,
48,NY25XC329,NY-WESTBURY 1,30,262,40.873333,-73.905278,Lucent,2,155,Active,,,,,,,,,,,,,,,
48,NY25XC329,NY-WESTBURY 1,30,262,40.873333,-73.905278,Lucent,3,300,Active,,,,,,,,,,,,,,,
49,NY06XC441,NY-WESTBURY 1,30,262,41.108611,-73.861111,Lucent,1,100,Active,,,,,,,,,,,,,,,
49,NY06XC441,NY-WESTBURY 1,30,262,41.108611,-73.861111,Lucent,2,200,Active,,,,,,,,,,,,,,,
49,NY06XC441,NY-WESTBURY 1,30,262,41.108611,-73.861111,Lucent,3,20,Active,,,,,,,,,,,,,,,
50,NY06XC433,NY-WESTBURY 1,30,262,41.215278,-73.849166,Lucent,1,0,Active,,,,,,,,,,,,,,,
50,NY06XC433,NY-WESTBURY 1,30,262,41.215278,-73.849166,Lucent,2,120,Active,,,,,,,,,,,,,,,
50,NY06XC433,NY-WESTBURY 1,30,262,41.215278,-73.849166,Lucent,3,240,Active,,,,,,,,,,,,,,,
51,NY06XC427,NY-WESTBURY 1,30,262,41.005,-73.813611,Lucent,1,60,Active,,,,,,,,,,,,,,,
51,NY06XC427,NY-WESTBURY 1,30,262,41.005,-73.813611,Lucent,3,205,Active,,,,,,,,,,,,,,,
52,NY26XC400,NY-WESTBURY 1,30,262,41.00055,-73.666111,Lucent,1,80,Active,,,,,,,,,,,,,,,
52,NY26XC400,NY-WESTBURY 1,30,262,41.00055,-73.666111,Lucent,2,180,Active,,,,,,,,,,,,,,,
52,NY26XC400,NY-WESTBURY 1,30,262,41.00055,-73.666111,Lucent,3,320,Active,,,,,,,,,,,,,,,
53,NY26XC364,NY-WESTBURY 1,30,262,40.943633,-73.731783,Lucent,1,50,Active,,,,,,,,,,,,,,,
53,NY26XC364,NY-WESTBURY 1,30,262,40.943633,-73.731783,Lucent,2,190,Active,,,,,,,,,,,,,,,
53,NY26XC364,NY-WESTBURY 1,30,262,40.943633,-73.731783,Lucent,3,310,Active,,,,,,,,,,,,,,,
54,NY06XC431,NY-WESTBURY 1,30,262,40.908333,-73.878333,Lucent,1,0,Active,,,,,,,,,,,,,,,
54,NY06XC431,NY-WESTBURY 1,30,262,40.908333,-73.878333,Lucent,2,120,Active,,,,,,,,,,,,,,,
54,NY06XC431,NY-WESTBURY 1,30,262,40.908333,-73.878333,Lucent,3,250,Active,,,,,,,,,,,,,,,
55,NY06XC432,NY-WESTBURY 1,30,262,40.913611,-73.855556,Lucent,1,20,Active,,,,,,,,,,,,,,,
55,NY06XC432,NY-WESTBURY 1,30,262,40.913611,-73.855556,Lucent,2,140,Active,,,,,,,,,,,,,,,
55,NY06XC432,NY-WESTBURY 1,30,262,40.913611,-73.855556,Lucent,3,260,Active,,,,,,,,,,,,,,,
56,NY33XC374,NY-WESTBURY 1,30,262,41.471666,-73.815833,Lucent,2,70,Active,,,,,,,,,,,,,,,
56,NY33XC374,NY-WESTBURY 1,30,262,41.471666,-73.815833,Lucent,3,210,Active,,,,,,,,,,,,,,,
57,NY06XC494,NY-WESTBURY 1,30,262,41.394444,-73.711389,Lucent,1,45,Active,,,,,,,,,,,,,,,
57,NY06XC494,NY-WESTBURY 1,30,262,41.394444,-73.711389,Lucent,2,185,Active,,,,,,,,,,,,,,,
57,NY06XC494,NY-WESTBURY 1,30,262,41.394444,-73.711389,Lucent,3,305,Active,,,,,,,,,,,,,,,
58,NY06XC435,NY-WESTBURY 1,30,262,40.956111,-73.873888,Lucent,1,5,Active,,,,,,,,,,,,,,,
58,NY06XC435,NY-WESTBURY 1,30,262,40.956111,-73.873888,Lucent,2,120,Active,,,,,,,,,,,,,,,
58,NY06XC435,NY-WESTBURY 1,30,262,40.956111,-73.873888,Lucent,3,235,Active,,,,,,,,,,,,,,,
59,NY06XC402,NY-WESTBURY 1,30,262,41.067222,-73.852778,Lucent,1,20,Active,,,,,,,,,,,,,,,
59,NY06XC402,NY-WESTBURY 1,30,262,41.067222,-73.852778,Lucent,2,160,Active,,,,,,,,,,,,,,,
59,NY06XC402,NY-WESTBURY 1,30,262,41.067222,-73.852778,Lucent,3,265,Active,,,,,,,,,,,,,,,
60,NY06XC442,NY-WESTBURY 1,30,262,40.982777,-73.743055,Lucent,1,350,Active,,,,,,,,,,,,,,,
60,NY06XC442,NY-WESTBURY 1,30,262,40.982777,-73.743055,Lucent,2,80,Active,,,,,,,,,,,,,,,
60,NY06XC442,NY-WESTBURY 1,30,262,40.982777,-73.743055,Lucent,3,190,Active,,,,,,,,,,,,,,,
61,NY06XC443,NY-WESTBURY 1,30,262,40.950833,-73.818055,Lucent,1,20,Active,,,,,,,,,,,,,,,
61,NY06XC443,NY-WESTBURY 1,30,262,40.950833,-73.818055,Lucent,2,110,Active,,,,,,,,,,,,,,,
61,NY06XC443,NY-WESTBURY 1,30,262,40.950833,-73.818055,Lucent,3,200,Active,,,,,,,,,,,,,,,
62,NY06XC445,NY-WESTBURY 1,30,262,41.043333,-73.859167,Lucent,1,10,Active,,,,,,,,,,,,,,,
62,NY06XC445,NY-WESTBURY 1,30,262,41.043333,-73.859167,Lucent,3,180,Active,,,,,,,,,,,,,,,
63,NY54XC907,NY-WESTBURY 1,30,262,40.874722,-73.885833,Lucent,1,30,Active,,,,,,,,,,,,,,,
63,NY54XC907,NY-WESTBURY 1,30,262,40.874722,-73.885833,Lucent,2,120,Active,,,,,,,,,,,,,,,
63,NY54XC907,NY-WESTBURY 1,30,262,40.874722,-73.885833,Lucent,3,215,Active,,,,,,,,,,,,,,,
64,NY06XC447,NY-WESTBURY 1,30,262,41.252222,-73.926666,Lucent,1,0,Active,,,,,,,,,,,,,,,
64,NY06XC447,NY-WESTBURY 1,30,262,41.252222,-73.926666,Lucent,2,120,Active,,,,,,,,,,,,,,,
64,NY06XC447,NY-WESTBURY 1,30,262,41.252222,-73.926666,Lucent,3,240,Active,,,,,,,,,,,,,,,
65,NY06XC438,NY-WESTBURY 1,30,262,41.088333,-73.785277,Lucent,1,0,Active,,,,,,,,,,,,,,,
65,NY06XC438,NY-WESTBURY 1,30,262,41.088333,-73.785277,Lucent,2,120,Active,,,,,,,,,,,,,,,
65,NY06XC438,NY-WESTBURY 1,30,262,41.088333,-73.785277,Lucent,3,220,Active,,,,,,,,,,,,,,,
66,NY06XC449,NY-WESTBURY 1,30,262,40.994444,-73.676944,Lucent,1,55,Active,,,,,,,,,,,,,,,
66,NY06XC449,NY-WESTBURY 1,30,262,40.994444,-73.676944,Lucent,2,150,Active,,,,,,,,,,,,,,,
66,NY06XC449,NY-WESTBURY 1,30,262,40.994444,-73.676944,Lucent,3,325,Active,,,,,,,,,,,,,,,
67,NY60XC166,NY-WESTBURY 1,30,262,40.853011,-73.907228,Lucent,1,345,Active,,,,,,,,,,,,,,,
67,NY60XC166,NY-WESTBURY 1,30,262,40.853011,-73.907228,Lucent,2,120,Active,,,,,,,,,,,,,,,
67,NY60XC166,NY-WESTBURY 1,30,262,40.853011,-73.907228,Lucent,3,225,Active,,,,,,,,,,,,,,,
68,NY54XC527,NY-WESTBURY 1,30,262,41.039464,-73.874325,Lucent,1,20,Active,,,,,,,,,,,,,,,
68,NY54XC527,NY-WESTBURY 1,30,262,41.039464,-73.874325,Lucent,2,100,Active,,,,,,,,,,,,,,,
68,NY54XC527,NY-WESTBURY 1,30,262,41.039464,-73.874325,Lucent,3,180,Active,,,,,,,,,,,,,,,
69,NY06XC415,NY-WESTBURY 1,30,262,40.994444,-73.855278,Lucent,1,0,Active,,,,,,,,,,,,,,,
69,NY06XC415,NY-WESTBURY 1,30,262,40.994444,-73.855278,Lucent,2,120,Active,,,,,,,,,,,,,,,
69,NY06XC415,NY-WESTBURY 1,30,262,40.994444,-73.855278,Lucent,3,240,Active,,,,,,,,,,,,,,,
70,NY06XC403,NY-WESTBURY 1,30,262,41.031666,-73.761944,Lucent,1,10,Active,,,,,,,,,,,,,,,
70,NY06XC403,NY-WESTBURY 1,30,262,41.031666,-73.761944,Lucent,2,150,Active,,,,,,,,,,,,,,,
70,NY06XC403,NY-WESTBURY 1,30,262,41.031666,-73.761944,Lucent,3,270,Active,,,,,,,,,,,,,,,
71,NY06XC404,NY-WESTBURY 1,30,262,41.013889,-73.827777,Lucent,1,5,Active,,,,,,,,,,,,,,,
71,NY06XC404,NY-WESTBURY 1,30,262,41.013889,-73.827777,Lucent,2,120,Active,,,,,,,,,,,,,,,
71,NY06XC404,NY-WESTBURY 1,30,262,41.013889,-73.827777,Lucent,3,240,Active,,,,,,,,,,,,,,,
72,NY06XC406,NY-WESTBURY 1,30,262,41.016666,-73.723055,Lucent,1,355,Active,,,,,,,,,,,,,,,
72,NY06XC406,NY-WESTBURY 1,30,262,41.016666,-73.723055,Lucent,2,140,Active,,,,,,,,,,,,,,,
72,NY06XC406,NY-WESTBURY 1,30,262,41.016666,-73.723055,Lucent,3,230,Active,,,,,,,,,,,,,,,
73,NY06XC407,NY-WESTBURY 1,30,262,40.988611,-73.841389,Lucent,1,10,Active,,,,,,,,,,,,,,,
73,NY06XC407,NY-WESTBURY 1,30,262,40.988611,-73.841389,Lucent,2,110,Active,,,,,,,,,,,,,,,
73,NY06XC407,NY-WESTBURY 1,30,262,40.988611,-73.841389,Lucent,3,210,Active,,,,,,,,,,,,,,,
74,NY06XC408,NY-WESTBURY 1,30,262,40.969999,-73.805278,Lucent,1,0,Active,,,,,,,,,,,,,,,
74,NY06XC408,NY-WESTBURY 1,30,262,40.969999,-73.805278,Lucent,2,120,Active,,,,,,,,,,,,,,,
74,NY06XC408,NY-WESTBURY 1,30,262,40.969999,-73.805278,Lucent,3,240,Active,,,,,,,,,,,,,,,
75,NY06XC409,NY-WESTBURY 1,30,262,40.969722,-73.713333,Lucent,1,0,Active,,,,,,,,,,,,,,,
75,NY06XC409,NY-WESTBURY 1,30,262,40.969722,-73.713333,Lucent,2,120,Active,,,,,,,,,,,,,,,
75,NY06XC409,NY-WESTBURY 1,30,262,40.969722,-73.713333,Lucent,3,240,Active,,,,,,,,,,,,,,,
76,NY06XC410,NY-WESTBURY 1,30,262,40.980555,-73.776666,Lucent,1,20,Active,,,,,,,,,,,,,,,
76,NY06XC410,NY-WESTBURY 1,30,262,40.980555,-73.776666,Lucent,2,160,Active,,,,,,,,,,,,,,,
76,NY06XC410,NY-WESTBURY 1,30,262,40.980555,-73.776666,Lucent,3,260,Active,,,,,,,,,,,,,,,
77,NY06XC411,NY-WESTBURY 1,30,262,40.917777,-73.820277,Lucent,1,352,Active,,,,,,,,,,,,,,,
77,NY06XC411,NY-WESTBURY 1,30,262,40.917777,-73.820277,Lucent,2,148,Active,,,,,,,,,,,,,,,
